###
# timestamp: 2456815.78483
# Gaussian 1 [amp, RV +/- err, wid]: [1.01, 103.88 +/- 0.06, 15.35]
# Gaussian 2 [amp, RV +/- err, wid]: [0.52, 58.67 +/- 0.11, 11.00]
# Uncorrected_RV, BF_amp, Gaussian_fit
###
400.0 0.0 2.2934053216e-197
398.0 0.0 2.99335772234e-195
396.0 0.0189892164247 3.80534196724e-193
394.0 0.0135762047055 4.71179109444e-191
392.0 0.0172414480755 5.68245008601e-189
390.0 0.0115956254036 6.67486519996e-187
388.0 0.0116896616123 7.63671596726e-185
386.0 0.0113170165308 8.50997038594e-183
384.0 0.0108333432175 9.23648516656e-181
382.0 0.0127940353089 9.76433596886e-179
380.0 0.0129758059665 1.00539333098e-176
378.0 0.0117644957899 1.00829272321e-174
376.0 0.0117705911147 9.84905770452e-173
374.0 0.0134498913062 9.37044625313e-171
372.0 0.0130119991209 8.68327667301e-169
370.0 0.0135684672776 7.83727690215e-167
368.0 0.0125365750922 6.88978502297e-165
366.0 0.0120434872484 5.89938029457e-163
364.0 0.0143041753155 4.92005179397e-161
362.0 0.0145495399231 3.99668178159e-159
360.0 0.0129175949224 3.16230043626e-157
358.0 0.0107655566347 2.43720746949e-155
356.0 0.00776682298477 1.82973628139e-153
354.0 0.00562939220371 1.33821684161e-151
352.0 0.00611987593437 9.5359969303e-150
350.0 0.00492294090513 6.6222722369e-148
348.0 0.00512274653981 4.48347178614e-146
346.0 0.00560640529467 2.96114103675e-144
344.0 0.00571260620461 1.90976176743e-142
342.0 0.0053873228242 1.20468192474e-140
340.0 0.00686189192128 7.45117633695e-139
338.0 0.00585139037742 4.53601798986e-137
336.0 0.0064607356382 2.73263176366e-135
334.0 0.00505999497503 1.64101947469e-133
332.0 0.00373029855081 9.9108313234e-132
330.0 0.00340489420906 6.07464952226e-130
328.0 0.00476609422661 3.80565072106e-128
326.0 0.00627433200997 2.44337114531e-126
324.0 0.00652663927384 1.60300309201e-124
322.0 0.00489555556418 1.06656697262e-122
320.0 0.0028625149917 7.12696146009e-121
318.0 0.00223979831995 4.73683741694e-119
316.0 4.36611910487e-05 3.10603629272e-117
314.0 -0.000666249136941 1.99695487039e-115
312.0 -0.00125398024798 1.25329692531e-113
310.0 -0.000252849401876 7.65505591735e-112
308.0 0.00140095017712 4.54121418146e-110
306.0 0.00193983809045 2.61303319695e-108
304.0 0.00115875133833 1.45709362423e-106
302.0 0.000722322433625 7.86957946266e-105
300.0 0.000941317517454 4.11504907411e-103
298.0 0.00181715616321 2.08282003016e-101
296.0 0.00268271030606 1.0202624231e-99
294.0 0.00236715781182 4.8362568622e-98
292.0 0.00171604815528 2.21826568108e-96
290.0 0.00118623922438 9.84473644186e-95
288.0 0.00041703452084 4.22734096532e-93
286.0 0.000907162730258 1.75628052981e-91
284.0 0.00211497709336 7.05956046996e-90
282.0 0.00178334199586 2.74545505484e-88
280.0 0.00128369696304 1.03300158279e-86
278.0 0.000415685786348 3.7604133785e-85
276.0 -0.000131599509102 1.32439259524e-83
274.0 -5.16100556712e-05 4.51277285006e-82
272.0 0.00251999776432 1.48769907563e-80
270.0 0.00138487915161 4.74494428898e-79
268.0 0.000661017658637 1.46416898797e-77
266.0 -0.0007640701595 4.37114393074e-76
264.0 -0.00252876032789 1.26253274473e-74
262.0 -0.00457926996644 3.52804168878e-73
260.0 -0.00628378071376 9.53823872138e-72
258.0 -0.00663181409818 2.49485909028e-70
256.0 -0.00636745532311 6.31345604266e-69
254.0 -0.00284941463852 1.545722645e-67
252.0 -0.00201431739882 3.66133291527e-66
250.0 -0.00134885380094 8.39054348347e-65
248.0 -0.00325350046509 1.86030507979e-63
246.0 -0.00246260684389 3.99044608264e-62
244.0 -0.0038645243766 8.28136467489e-61
242.0 -0.00388568540477 1.6627446242e-59
240.0 -0.004792881097 3.22992450131e-58
238.0 -0.00425596776342 6.07019106662e-57
236.0 -0.00404086075159 1.10371137984e-55
234.0 -0.00206136411957 1.94156460458e-54
232.0 -0.00225620042108 3.30439028364e-53
230.0 -0.00369171250771 5.44094067023e-52
228.0 -0.00651162925251 8.66761886723e-51
226.0 -0.0080770707782 1.33588410873e-49
224.0 -0.00888320037404 1.99196141495e-48
222.0 -0.00617194298649 2.87366553881e-47
220.0 -0.00360298860306 4.01083390763e-46
218.0 -0.00106979384001 5.41597056108e-45
216.0 -0.000785820884078 7.07556412569e-44
214.0 -0.00136093780348 8.94311893339e-43
212.0 -0.00325841651676 1.09360402541e-41
210.0 -0.00328190183029 1.2938214661e-40
208.0 -0.00329156573415 1.48092056109e-39
206.0 -0.00250985096469 1.63995651214e-38
204.0 -0.00138545082492 1.75701738499e-37
202.0 -0.000204732041733 1.82122223445e-36
200.0 0.000404960665874 1.82638775551e-35
198.0 3.5196926019e-05 1.77201007997e-34
196.0 -0.00172738968755 1.66334580454e-33
194.0 -0.00301750637583 1.5105742045e-32
192.0 -0.00324122429601 1.32722556692e-31
190.0 -0.00311203406433 1.1282116292e-30
188.0 -0.00264903636459 9.27853825645e-30
186.0 -0.000866028758499 7.38264033963e-29
184.0 0.000442776814432 5.68312250759e-28
182.0 0.00103869989934 4.23258299187e-27
180.0 -0.000732555671778 3.04977011812e-26
178.0 -0.00135672982174 2.12604222249e-25
176.0 -0.00163363289509 1.43390316569e-24
174.0 0.000194116606753 9.35644609649e-24
172.0 -0.000657846525192 5.90670354494e-23
170.0 -0.00205096738881 3.60763496049e-22
168.0 -0.00406323941156 2.13178380036e-21
166.0 -0.00412665412828 1.21872827391e-20
164.0 -0.00345105553745 6.7408362007e-20
162.0 -0.00266487878742 3.60714682422e-19
160.0 -0.00234095951513 1.86748458104e-18
158.0 -0.0016445778404 9.35391433633e-18
156.0 -0.00245731210442 4.53286631649e-17
154.0 -0.00293692994219 2.12517937887e-16
152.0 -0.00344980968228 9.6396537635e-16
150.0 -0.00459123095379 4.23029289194e-15
148.0 -0.00391722168978 1.79606727883e-14
146.0 -0.00319306511239 7.37764792126e-14
144.0 -0.00342867458533 2.93194901193e-13
142.0 -0.00329165756691 1.1272962567e-12
140.0 -0.00359869841605 4.19336708262e-12
138.0 -0.00416434697301 1.50914464108e-11
136.0 -0.00405347128863 5.25462853548e-11
134.0 -0.00304508602326 1.77009406994e-10
132.0 -0.00222550798011 5.76891116965e-10
130.0 -0.000522521344936 1.81900770701e-09
128.0 -0.000172908936614 5.54904717176e-09
126.0 -0.000565768333796 1.63774202737e-08
124.0 -0.00104799479643 4.6764444883e-08
122.0 -0.00104535937212 1.29190120096e-07
120.0 -0.000357608769349 3.45291646673e-07
118.0 0.00204070761403 8.92865667322e-07
116.0 0.00270882657718 2.2337239353e-06
114.0 0.000806831712758 5.40650053126e-06
112.0 -0.000631213951997 1.26603716808e-05
110.0 -0.00380410482205 2.86827124708e-05
108.0 -0.00465748404853 6.28691638595e-05
106.0 -0.0064018419539 0.000133321149827
104.0 -0.00745825146213 0.000273529767703
102.0 -0.00888990259441 0.000542943594915
100.0 -0.00841011837276 0.00104267738943
98.0 -0.00840477234484 0.00193727425558
96.0 -0.00775843986863 0.00348240509274
94.0 -0.00749552522062 0.00605642178437
92.0 -0.00573380343047 0.0101906973707
90.0 -0.00446407338974 0.0165899869643
88.0 -0.00551423478592 0.0261304850672
86.0 -0.00624978158584 0.0398213007929
84.0 -0.00583846141264 0.058716570444
82.0 -0.00477542061191 0.0837720463503
80.0 -0.00406417249833 0.115652383162
78.0 -0.00275105993796 0.154512223863
76.0 -0.00178196092832 0.199791918172
74.0 0.00054545157099 0.250081613597
72.0 0.00426216961271 0.30310927938
70.0 0.0084474187178 0.355894370792
68.0 0.0136514612015 0.405078785107
66.0 0.0177801816771 0.447405446863
64.0 0.0205904553296 0.480272264045
62.0 0.0210502223138 0.502257742323
60.0 0.0212728977552 0.513505071664
58.0 0.0212182376811 0.515869263267
56.0 0.0219822346843 0.512774291358
54.0 0.0217330827351 0.508784178649
52.0 0.0222433218559 0.508949363916
50.0 0.0229607537639 0.518033739935
48.0 0.0244395984178 0.539749265847
46.0 0.0262901748244 0.576121547171
44.0 0.028485461243 0.627084949626
42.0 0.0337271684406 0.690367137952
