###
# timestamp: 2456757.89224
# Gaussian 1 [amp, RV +/- err, wid]: [1.01, 103.88 +/- 0.06, 15.35]
# Gaussian 2 [amp, RV +/- err, wid]: [0.52, 58.67 +/- 0.11, 11.00]
# Uncorrected_RV, BF_amp, Gaussian_fit
###
400.0 0.0 8.2086826573e-150
398.0 0.0 3.45592160132e-148
396.0 0.019072697978 1.42546588894e-146
394.0 0.0143253407792 5.76039558187e-145
392.0 0.0184731584103 2.28060630185e-143
390.0 0.0136404603177 8.84608001775e-142
388.0 0.0150238660882 3.36166117954e-140
386.0 0.0138477033045 1.25158268541e-138
384.0 0.0124866252633 4.56528280519e-137
382.0 0.011469024503 1.63146723951e-135
380.0 0.0110118409574 5.71204422055e-134
378.0 0.0121329396752 1.95932868397e-132
376.0 0.0130358510721 6.58454187599e-131
374.0 0.0114882717349 2.16793553277e-129
372.0 0.00876084737289 6.99309930027e-128
370.0 0.00615603824354 2.21001671683e-126
368.0 0.00625575499301 6.8426441367e-125
366.0 0.00600694113081 2.07565362367e-123
364.0 0.00846627023484 6.16862460228e-122
362.0 0.0079580883919 1.79607444346e-120
360.0 0.00895144131189 5.12345418441e-119
358.0 0.00971633806437 1.43187106374e-117
356.0 0.010652869012 3.92055454463e-116
354.0 0.00969418891543 1.05170422852e-114
352.0 0.00931124325382 2.764026941e-113
350.0 0.0072074531854 7.11694247548e-112
348.0 0.00683392029469 1.79534191928e-110
346.0 0.00736040254657 4.43714293589e-109
344.0 0.00847045534314 1.0743905973e-107
342.0 0.00987450280893 2.54872812096e-106
340.0 0.00990062370644 5.92362223342e-105
338.0 0.0096945796405 1.34881917201e-103
336.0 0.0102679977745 3.00900312105e-102
334.0 0.00962980087223 6.57648869771e-101
332.0 0.00948903464774 1.40821202966e-99
330.0 0.00725465785094 2.95423169927e-98
328.0 0.00441214371461 6.07188573042e-97
326.0 0.00310174851019 1.22265846133e-95
324.0 0.00287926908374 2.4120663925e-94
322.0 0.001659286645 4.66203886425e-93
320.0 0.000229890921758 8.8280554753e-92
318.0 4.71051153709e-05 1.63778447343e-90
316.0 -0.00177112944368 2.97680905172e-89
314.0 -0.001034216101 5.30087712835e-88
312.0 -0.000158467186097 9.24798314724e-87
310.0 4.41831278225e-05 1.5806978177e-85
308.0 0.000252136330364 2.6469955414e-84
306.0 0.00167360518481 4.34270269138e-83
304.0 0.00146441470123 6.98022654455e-82
302.0 0.0028608314813 1.09921202323e-80
300.0 0.00342288571297 1.69588326354e-79
298.0 0.00229725431091 2.56337987491e-78
296.0 0.00175206899812 3.79605519522e-77
294.0 0.00247952618544 5.50750117762e-76
292.0 0.00317364070053 7.82851180625e-75
290.0 0.00394038240076 1.0902004453e-73
288.0 0.00221890563506 1.48742826962e-72
286.0 0.00111562835451 1.98823740296e-71
284.0 -0.000326667930212 2.60377216393e-70
282.0 -0.000370316588677 3.3407213459e-69
280.0 -0.00130753539973 4.19933050066e-68
278.0 -0.00116293222373 5.17156982336e-67
276.0 -0.00233981266561 6.23975102347e-66
274.0 -0.00242852628097 7.37589390649e-65
272.0 -0.000732021178887 8.54209886581e-64
270.0 -0.000708237933151 9.69208151226e-63
268.0 -0.00142074738595 1.07738780231e-61
266.0 -0.00315675850591 1.1733554172e-60
264.0 -0.00742540439368 1.25195766417e-59
262.0 -0.0104454980627 1.30873656248e-58
260.0 -0.0109461617846 1.3403473499e-57
258.0 -0.0112314416751 1.34488458717e-56
256.0 -0.00769109451252 1.3220722967e-55
