###
# timestamp: 2456816.76558
# Gaussian 1 [amp, RV +/- err, wid]: [1.01, 103.88 +/- 0.06, 15.35]
# Gaussian 2 [amp, RV +/- err, wid]: [0.52, 58.67 +/- 0.11, 11.00]
# Uncorrected_RV, BF_amp, Gaussian_fit
###
400.0 0.0 4.33908230364e-151
398.0 0.0 1.50454029499e-149
396.0 0.022520506094 5.12249726817e-148
394.0 0.0156943856359 1.7125041138e-146
392.0 0.0197648152531 5.62151647159e-145
390.0 0.013316892608 1.81195466621e-143
388.0 0.0122989453511 5.73473222667e-142
386.0 0.00877806660184 1.78217741857e-140
384.0 0.0102254807487 5.43826924168e-139
382.0 0.0112319622438 1.62945529499e-137
380.0 0.0155743329012 4.79397947925e-136
378.0 0.0188046784017 1.3849110092e-134
376.0 0.0193126668895 3.92843472004e-133
374.0 0.0179984966081 1.09418105238e-131
372.0 0.0137168645809 2.99247695974e-130
370.0 0.00903658954978 8.03608305684e-129
368.0 0.00919583656488 2.11899530436e-127
366.0 0.0113816603363 5.48640101395e-126
364.0 0.0123523094199 1.39481650526e-124
362.0 0.0143266689601 3.48191835802e-123
360.0 0.0141699275518 8.53477479337e-122
358.0 0.0124700252289 2.0541754006e-120
356.0 0.0096817718068 4.85461684403e-119
354.0 0.00686189770053 1.12653416899e-117
352.0 0.00512297027504 2.56688111883e-116
350.0 0.00601061931561 5.74300399187e-115
348.0 0.00721392079004 1.26166616658e-113
346.0 0.00500174749319 2.72158418069e-112
344.0 0.00241429155635 5.76462502841e-111
342.0 0.00208641774472 1.19892586679e-109
340.0 0.00591969089817 2.44841805567e-108
338.0 0.00706907842745 4.90965293688e-107
336.0 0.00754137716348 9.66691697235e-106
334.0 0.00335352613974 1.86894775084e-104
332.0 -0.000766186927648 3.54795667595e-103
330.0 -0.00297990449452 6.6135011282e-102
328.0 -0.000818124284153 1.21047697243e-100
326.0 0.00220029323712 2.17547255232e-99
324.0 0.00658626100861 3.8390402065e-98
322.0 0.00756578384248 6.65217535545e-97
320.0 0.00444613546456 1.13181825285e-95
318.0 0.000282221450861 1.89087001178e-94
316.0 -0.00316437038588 3.10183456382e-93
314.0 -0.00107126556714 4.99628914566e-92
312.0 0.00133192328798 7.90220829335e-91
310.0 0.00543799098865 1.22721698726e-89
308.0 0.00856346463044 1.87139825206e-88
306.0 0.0109492657487 2.80209630172e-87
304.0 0.0112306659685 4.11975956261e-86
302.0 0.0104449549748 5.94747547911e-85
300.0 0.00777685250963 8.43073475639e-84
298.0 0.00398811995026 1.17346507325e-82
296.0 0.00395143392969 1.60378772782e-81
294.0 0.00497292093965 2.15226419138e-80
292.0 0.00503196846855 2.83606545809e-79
290.0 0.000948407148537 3.66951693918e-78
288.0 0.000222845008046 4.66201342033e-77
286.0 -0.000114250819744 5.81580877028e-76
284.0 0.00250918006799 7.12391440715e-75
282.0 0.00510998582709 8.56839035656e-74
280.0 0.00510849425019 1.01193302782e-72
278.0 0.00486203536299 1.173481572e-71
276.0 0.00456910979805 1.33620395615e-70
274.0 0.00497493524903 1.49396770225e-69
272.0 0.00315716023467 1.64014271845e-68
270.0 0.00546712354144 1.76804798596e-67
268.0 0.00732607379383 1.87145087568e-66
266.0 0.00740339912957 1.94506801182e-65
264.0 0.00713710873031 1.98501195951e-64
262.0 0.00228369637628 1.98913124836e-63
260.0 -0.00128365822349 1.95720235091e-62
258.0 -0.00167189735406 1.89094977723e-61
256.0 0.0011029498055 1.79389177223e-60
254.0 -0.000185288057369 1.67103083011e-59
252.0 0.000505425020041 1.52842691073e-58
250.0 -0.00477870767136 1.37270398728e-57
248.0 -0.00745988906923 1.21054563194e-56
246.0 -0.00727399813951 1.04823242323e-55
244.0 -0.0056281494106 8.91264092445e-55
242.0 -0.00457577871592 7.44094659149e-54
240.0 -0.000120258696459 6.09992070112e-53
238.0 0.00200798635737 4.91017809538e-52
236.0 -0.000844103644532 3.88108868094e-51
234.0 -0.00188313445991 3.01235799841e-50
232.0 -0.00224616998495 2.29606860825e-49
230.0 -0.000389126313077 1.71889034355e-48
228.0 2.77292705263e-05 1.26421082223e-47
226.0 -0.00410472551567 9.14002576769e-47
224.0 -0.00981766704765 6.50315855525e-46
222.0 -0.00945746987922 4.56354819012e-45
220.0 -0.00695634241927 3.17151300773e-44
218.0 -0.00337788315667 2.19890262549e-43
216.0 -0.00395629935961 1.53963761303e-42
214.0 -0.00818481236569 1.10837420572e-41
212.0 -0.00962944053781 8.38083199352e-41
210.0 -0.0118533923232 6.77197560332e-40
208.0 -0.00936423825339 5.8680356314e-39
206.0 -0.00680223765227 5.38160437945e-38
204.0 -0.00680316648411 5.10662659365e-37
202.0 -0.00750604575259 4.90228442996e-36
200.0 -0.00790290476188 4.68019503043e-35
198.0 -0.0084988469763 4.39371690962e-34
196.0 -0.00749893042935 4.02834441239e-33
194.0 -0.00457954524518 3.59261895609e-32
192.0 -0.00610577591987 3.10949959735e-31
190.0 -0.00524556316076 2.60853558015e-30
188.0 -0.0048224574292 2.11936126387e-29
186.0 -0.00293830277091 1.66697059983e-28
184.0 0.000132494316288 1.26898560327e-27
182.0 0.0037959599003 9.34818348664e-27
180.0 0.00559832776369 6.66348568044e-26
178.0 0.00747312742644 4.59575124192e-25
176.0 0.00656918487806 3.06675030949e-24
174.0 0.00659973744616 1.97996991555e-23
172.0 0.00518850008155 1.23677779071e-22
170.0 0.00342367180001 7.47436491673e-22
168.0 0.00157620816215 4.37022998464e-21
166.0 0.000294605668589 2.4721810306e-20
164.0 -0.0050173161454 1.35301097286e-19
162.0 -0.00463823933479 7.16418575697e-19
160.0 -0.00264439342992 3.67008755798e-18
158.0 0.00300160470167 1.81898789768e-17
156.0 0.00735979009204 8.72221534631e-17
154.0 0.00735797256639 4.04638575908e-16
152.0 0.00266864759966 1.8161476626e-15
150.0 -0.000220291754441 7.88639199118e-15
148.0 -0.00117302652049 3.31320913297e-14
146.0 -0.00256728825496 1.34667436852e-13
144.0 -0.00234491817959 5.29565360488e-13
142.0 -0.00361695974193 2.01474348084e-12
140.0 -0.00416386586922 7.41588779953e-12
138.0 -0.00416219271809 2.64088648573e-11
136.0 -0.00564958167565 9.09870330579e-11
134.0 -0.010004833246 3.03286063205e-10
132.0 -0.00933556621401 9.78066943735e-10
130.0 -0.0105542754845 3.0516019438e-09
128.0 -0.0100623015177 9.21150002153e-09
126.0 -0.0095670338276 2.69014694843e-08
124.0 -0.00886634256126 7.60089654954e-08
122.0 -0.00808704849623 2.07776684176e-07
120.0 -0.00479676997494 5.49505411194e-07
118.0 -0.00645664118984 1.40601615228e-06
116.0 -0.00731767873761 3.4805816242e-06
114.0 -0.00781776161919 8.33597716475e-06
112.0 -0.00850237344744 1.93154306067e-05
110.0 -0.0104681209505 4.33007545325e-05
108.0 -0.00907870190714 9.39138693083e-05
106.0 -0.00995614995154 0.000197063964794
104.0 -0.0085268841595 0.000400062575814
102.0 -0.0071316334524 0.000785763566704
100.0 -0.00946415510452 0.00149313518939
98.0 -0.0109178536772 0.00274504644916
96.0 -0.00823183416746 0.00488251570009
94.0 -0.00576366523897 0.00840196887784
92.0 -0.00281112818646 0.0139882079363
90.0 0.000965196490054 0.0225313315214
88.0 -0.00062088057376 0.0351120075201
86.0 -0.00173338569528 0.0529381633539
84.0 -0.00543854337536 0.0772195121464
82.0 -0.00747784035536 0.108976052519
80.0 -0.00624432906087 0.148792910901
78.0 -0.00215591729771 0.196554317985
76.0 0.000947207844175 0.251209058828
74.0 0.00397501073047 0.310631426089
72.0 0.00486758390655 0.371638691881
70.0 0.00891693877937 0.430204491311
68.0 0.0153761001917 0.481868834194
66.0 0.0226925057477 0.522297714098
64.0 0.0211604428962 0.547901416745
62.0 0.0198346119864 0.556394720647
60.0 0.0164148954779 0.547184411555
58.0 0.0160269073126 0.521501946285
56.0 0.0162751091459 0.482254081635
54.0 0.0154479716342 0.433626618782
52.0 0.00823199276386 0.380528358519
50.0 0.00582589591092 0.32798972515
48.0 0.0041649533036 0.28062733451
46.0 0.00446039306328 0.242255803844
44.0 0.00355202053907 0.215682698793
42.0 0.00116742312463 0.2026761351
40.0 -0.000362933962115 0.204059721699
38.0 -0.000943908851817 0.219873274175
36.0 -0.00200684347817 0.249540478288
34.0 0.00232488326497 0.292001551932
32.0 0.00314174617339 0.345792379999
30.0 0.00847647791354 0.409074146174
28.0 0.0147564661555 0.479633827166
26.0 0.0206768199352 0.554883592523
24.0 0.0258615690889 0.63188631669
22.0 0.0306266901113 0.707426965127
20.0 0.0336091994515 0.778138271664
18.0 0.0387198681828 0.840676645256
16.0 0.0425276940966 0.891933006854
14.0 0.0465022634054 0.929255044804
12.0 0.0492360084313 0.950653310757
10.0 0.0481699066863 0.954964095057
8.0 0.0485641251454 0.941946878134
6.0 0.046295640854 0.912302475771
4.0 0.0422226392664 0.867608392789
2.0 0.0372761037372 0.810178682753
