#NUMBER OF AGES=1 MAGS=10
#----------------------------------------------------       
#MIX-LEN  Y      Z          Zeff        [Fe/H] [a/Fe]
# 1.9380  0.2864 2.5583E-02 2.5583E-02   0.21   0.00
#----------------------------------------------------       
#**PHOTOMETRIC SYSTEM**: Bessell UBV(RI)c + 2MASS JHKs + Kepler (Vega)
#----------------------------------------------------       
#AGE= 1.000 EEPS=278
#EEP   M/Mo    LogTeff  LogG   LogL/Lo U       B       V       R       I       J       H       Ks      Kp      D51     
  41  1.132530  3.7778  4.4462  0.1103  5.3247  5.1298  4.4882  4.1426  3.8367  3.4346  3.1585  3.1260  4.2693  4.6487
  42  1.240992  3.7991  4.3699  0.3116  4.5906  4.5225  3.9640  3.6535  3.3745  3.0250  2.7925  2.7611  3.7678  4.0983
  43  1.303295  3.8098  4.3263  0.4192  4.2262  4.1992  3.6846  3.3948  3.1331  2.8093  2.5973  2.5682  3.5017  3.8067
  44  1.335883  3.8150  4.3029  0.4742  4.0461  4.0352  3.5430  3.2634  3.0105  2.6990  2.4968  2.4690  3.3664  3.6592
  45  1.370966  3.8207  4.2808  0.5303  3.8657  3.8690  3.3986  3.1297  2.8864  2.5878  2.3963  2.3695  3.2288  3.5091
  46  1.413341  3.8274  4.2570  0.5942  3.6635  3.6765  3.2332  2.9786  2.7482  2.4653  2.2870  2.2619  3.0723  3.3365
  47  1.459254  3.8338  4.2291  0.6617  3.4584  3.4708  3.0571  2.8196  2.6054  2.3381  2.1735  2.1512  2.9070  3.1525
  48  1.492248  3.8378  4.2056  0.7109  3.3174  3.3325  2.9321  2.7019  2.4945  2.2359  2.0790  2.0569  2.7865  3.0238
  49  1.573794  3.8495  4.1699  0.8166  3.0074  3.0260  2.6622  2.4533  2.2671  2.0332  1.8987  1.8770  2.5297  2.7437
  50  1.628722  3.8563  4.1393  0.8891  2.8046  2.8218  2.4779  2.2816  2.1080  1.8880  1.7662  1.7448  2.3531  2.5535
  51  1.680523  3.8616  4.1076  0.9557  2.6239  2.6373  2.3091  2.1229  1.9597  1.7505  1.6388  1.6175  2.1904  2.3800
  52  1.684831  3.8616  4.1026  0.9618  2.6088  2.6216  2.2936  2.1075  1.9443  1.7351  1.6234  1.6022  2.1749  2.3645
  53  1.690080  3.8618  4.0973  0.9690  2.5909  2.6031  2.2755  2.0897  1.9269  1.7179  1.6066  1.5853  2.1570  2.3463
  54  1.696735  3.8621  4.0917  0.9777  2.5685  2.5800  2.2535  2.0685  1.9065  1.6981  1.5875  1.5662  2.1355  2.3240
  55  1.705316  3.8628  4.0856  0.9886  2.5395  2.5503  2.2258  2.0421  1.8814  1.6744  1.5651  1.5438  2.1086  2.2956
  56  1.716249  3.8638  4.0788  1.0024  2.5027  2.5124  2.1910  2.0093  1.8507  1.6457  1.5384  1.5171  2.0750  2.2599
  57  1.728324  3.8651  4.0716  1.0176  2.4617  2.4703  2.1524  1.9731  1.8169  1.6144  1.5093  1.4881  2.0378  2.2203
  58  1.740499  3.8662  4.0642  1.0328  2.4211  2.4285  2.1140  1.9369  1.7832  1.5829  1.4800  1.4588  2.0007  2.1808
  59  1.751754  3.8671  4.0569  1.0465  2.3850  2.3914  2.0794  1.9041  1.7522  1.5536  1.4525  1.4313  1.9672  2.1455
  60  1.761774  3.8678  4.0499  1.0584  2.3538  2.3592  2.0491  1.8751  1.7245  1.5272  1.4272  1.4061  1.9377  2.1146
  61  1.771335  3.8683  4.0430  1.0698  2.3246  2.3290  2.0205  1.8475  1.6980  1.5017  1.4027  1.3815  1.9097  2.0856
  62  1.780885  3.8687  4.0360  1.0810  2.2957  2.2991  1.9921  1.8201  1.6717  1.4762  1.3782  1.3570  1.8819  2.0567
  63  1.790751  3.8692  4.0287  1.0926  2.2659  2.2684  1.9629  1.7918  1.6445  1.4499  1.3528  1.3316  1.8532  2.0270
  64  1.801269  3.8698  4.0210  1.1049  2.2342  2.2355  1.9316  1.7617  1.6155  1.4219  1.3258  1.3046  1.8226  1.9953
  65  1.812179  3.8702  4.0125  1.1180  2.2008  2.2010  1.8986  1.7297  1.5845  1.3919  1.2967  1.2755  1.7902  1.9619
  66  1.823567  3.8707  4.0033  1.1318  2.1657  2.1648  1.8639  1.6959  1.5518  1.3600  1.2658  1.2446  1.7560  1.9267
  67  1.835246  3.8711  3.9935  1.1460  2.1297  2.1276  1.8280  1.6609  1.5178  1.3267  1.2334  1.2121  1.7207  1.8904
  68  1.846879  3.8714  3.9833  1.1603  2.0937  2.0903  1.7918  1.6255  1.4833  1.2927  1.2001  1.1789  1.6850  1.8539
  69  1.858633  3.8717  3.9725  1.1746  2.0579  2.0532  1.7556  1.5898  1.4482  1.2580  1.1659  1.1446  1.6491  1.8174
  70  1.870140  3.8718  3.9616  1.1887  2.0230  2.0171  1.7200  1.5547  1.4135  1.2235  1.1317  1.1104  1.6138  1.7818
  71  1.881405  3.8718  3.9506  1.2023  1.9896  1.9824  1.6857  1.5205  1.3795  1.1894  1.0978  1.0765  1.5795  1.7473
  72  1.892252  3.8716  3.9396  1.2152  1.9581  1.9497  1.6529  1.4876  1.3467  1.1563  1.0646  1.0432  1.5467  1.7146
  73  1.902575  3.8714  3.9287  1.2274  1.9288  1.9193  1.6221  1.4565  1.3153  1.1243  1.0323  1.0109  1.5157  1.6840
  74  1.912389  3.8710  3.9178  1.2389  1.9016  1.8911  1.5931  1.4270  1.2852  1.0934  1.0009  0.9794  1.4864  1.6552
  75  1.921857  3.8704  3.9069  1.2499  1.8761  1.8645  1.5654  1.3986  1.2560  1.0632  0.9700  0.9484  1.4583  1.6279
  76  1.930988  3.8698  3.8960  1.2603  1.8520  1.8394  1.5390  1.3712  1.2277  1.0336  0.9395  0.9178  1.4313  1.6019
  77  1.939855  3.8691  3.8850  1.2704  1.8290  1.8155  1.5134  1.3446  1.1999  1.0045  0.9092  0.8875  1.4051  1.5770
  78  1.948519  3.8683  3.8739  1.2802  1.8072  1.7927  1.4888  1.3185  1.1726  0.9754  0.8789  0.8571  1.3797  1.5529
  79  1.957040  3.8674  3.8626  1.2898  1.7861  1.7707  1.4646  1.2929  1.1455  0.9465  0.8486  0.8267  1.3547  1.5295
  80  1.965442  3.8664  3.8512  1.2992  1.7657  1.7494  1.4409  1.2677  1.1185  0.9176  0.8182  0.7961  1.3300  1.5065
  81  1.973788  3.8653  3.8395  1.3085  1.7460  1.7288  1.4176  1.2426  1.0916  0.8885  0.7874  0.7652  1.3057  1.4841
  82  1.979428  3.8646  3.8314  1.3147  1.7329  1.7151  1.4020  1.2257  1.0734  0.8687  0.7663  0.7440  1.2893  1.4691
  83  1.985146  3.8637  3.8230  1.3210  1.7198  1.7014  1.3862  1.2085  1.0547  0.8484  0.7447  0.7223  1.2727  1.4540
  84  1.991036  3.8629  3.8145  1.3274  1.7068  1.6878  1.3704  1.1911  1.0358  0.8277  0.7226  0.7001  1.2559  1.4388
  85  1.996944  3.8619  3.8055  1.3338  1.6940  1.6742  1.3543  1.1734  1.0164  0.8063  0.6995  0.6769  1.2389  1.4236
  86  2.002915  3.8608  3.7960  1.3403  1.6812  1.6608  1.3381  1.1553  0.9965  0.7842  0.6756  0.6529  1.2216  1.4082
  87  2.008956  3.8597  3.7862  1.3469  1.6687  1.6475  1.3218  1.1371  0.9762  0.7616  0.6511  0.6282  1.2041  1.3929
  88  2.015070  3.8585  3.7762  1.3534  1.6565  1.6345  1.3056  1.1187  0.9557  0.7386  0.6261  0.6030  1.1866  1.3777
  89  2.021299  3.8572  3.7660  1.3600  1.6446  1.6218  1.2895  1.1004  0.9351  0.7154  0.6008  0.5776  1.1692  1.3626
  90  2.027434  3.8559  3.7553  1.3665  1.6331  1.6095  1.2734  1.0820  0.9143  0.6918  0.5748  0.5514  1.1518  1.3477
  91  2.033559  3.8544  3.7443  1.3729  1.6222  1.5975  1.2576  1.0636  0.8934  0.6679  0.5484  0.5248  1.1344  1.3331
  92  2.039679  3.8529  3.7331  1.3794  1.6116  1.5859  1.2419  1.0453  0.8724  0.6437  0.5216  0.4979  1.1171  1.3186
  93  2.045817  3.8513  3.7217  1.3857  1.6017  1.5749  1.2265  1.0272  0.8515  0.6195  0.4947  0.4708  1.1001  1.3046
  94  2.051925  3.8496  3.7102  1.3919  1.5925  1.5645  1.2115  1.0093  0.8307  0.5953  0.4676  0.4435  1.0833  1.2910
  95  2.057960  3.8479  3.6984  1.3980  1.5840  1.5547  1.1968  0.9916  0.8099  0.5709  0.4401  0.4158  1.0668  1.2777
  96  2.063943  3.8461  3.6864  1.4041  1.5759  1.5452  1.1822  0.9738  0.7890  0.5463  0.4124  0.3879  1.0503  1.2646
  97  2.069861  3.8443  3.6743  1.4100  1.5688  1.5366  1.1681  0.9565  0.7684  0.5216  0.3845  0.3597  1.0342  1.2520
  98  2.075714  3.8424  3.6621  1.4159  1.5623  1.5286  1.1544  0.9393  0.7478  0.4969  0.3563  0.3313  1.0184  1.2399
  99  2.081499  3.8404  3.6497  1.4217  1.5564  1.5210  1.1408  0.9223  0.7272  0.4721  0.3280  0.3027  1.0027  1.2279
 100  2.087208  3.8385  3.6373  1.4274  1.5510  1.5136  1.1274  0.9053  0.7067  0.4472  0.2996  0.2740  0.9871  1.2162
 101  2.092850  3.8365  3.6247  1.4332  1.5461  1.5066  1.1141  0.8884  0.6862  0.4224  0.2711  0.2452  0.9716  1.2047
 102  2.098470  3.8345  3.6122  1.4390  1.5412  1.4994  1.1007  0.8715  0.6658  0.3975  0.2426  0.2165  0.9560  1.1930
 103  2.104075  3.8326  3.5998  1.4450  1.5358  1.4916  1.0868  0.8542  0.6452  0.3727  0.2142  0.1879  0.9401  1.1808
 104  2.109671  3.8308  3.5876  1.4512  1.5293  1.4826  1.0723  0.8366  0.6245  0.3480  0.1862  0.1597  0.9236  1.1678
 105  2.115184  3.8293  3.5760  1.4578  1.5209  1.4720  1.0568  0.8183  0.6035  0.3236  0.1589  0.1323  0.9064  1.1536
 106  2.120378  3.8282  3.5657  1.4649  1.5094  1.4585  1.0399  0.7995  0.5829  0.3005  0.1338  0.1070  0.8883  1.1376
 107  2.124864  3.8278  3.5579  1.4720  1.4940  1.4421  1.0222  0.7812  0.5640  0.2807  0.1133  0.0865  0.8703  1.1203
 108  2.128354  3.8281  3.5533  1.4787  1.4759  1.4238  1.0051  0.7648  0.5482  0.2656  0.0989  0.0721  0.8536  1.1029
 109  2.130924  3.8290  3.5511  1.4847  1.4566  1.4050  0.9892  0.7505  0.5355  0.2548  0.0898  0.0630  0.8387  1.0862
 110  2.132856  3.8302  3.5507  1.4902  1.4369  1.3861  0.9744  0.7379  0.5251  0.2471  0.0845  0.0577  0.8253  1.0703
 111  2.134367  3.8316  3.5515  1.4954  1.4172  1.3674  0.9604  0.7266  0.5164  0.2415  0.0817  0.0550  0.8129  1.0551
 112  2.134635  3.8319  3.5517  1.4964  1.4132  1.3635  0.9576  0.7244  0.5148  0.2405  0.0813  0.0547  0.8105  1.0520
 113  2.134903  3.8323  3.5522  1.4976  1.4082  1.3588  0.9542  0.7218  0.5130  0.2396  0.0812  0.0546  0.8076  1.0483
 114  2.135172  3.8326  3.5526  1.4987  1.4037  1.3546  0.9512  0.7194  0.5113  0.2387  0.0810  0.0544  0.8050  1.0449
 115  2.135440  3.8330  3.5530  1.4998  1.3991  1.3503  0.9481  0.7170  0.5096  0.2378  0.0808  0.0543  0.8023  1.0415
 116  2.135707  3.8334  3.5534  1.5010  1.3945  1.3459  0.9450  0.7146  0.5078  0.2369  0.0807  0.0542  0.7996  1.0380
 117  2.135975  3.8339  3.5542  1.5023  1.3887  1.3404  0.9412  0.7118  0.5060  0.2362  0.0810  0.0545  0.7964  1.0337
 118  2.136242  3.8344  3.5549  1.5037  1.3829  1.3350  0.9374  0.7090  0.5041  0.2354  0.0812  0.0548  0.7933  1.0296
 119  2.136508  3.8349  3.5556  1.5050  1.3773  1.3296  0.9337  0.7062  0.5023  0.2347  0.0814  0.0550  0.7901  1.0254
 120  2.136775  3.8354  3.5564  1.5064  1.3714  1.3241  0.9299  0.7034  0.5004  0.2340  0.0817  0.0554  0.7869  1.0211
 121  2.137040  3.8361  3.5575  1.5080  1.3643  1.3173  0.9254  0.7001  0.4984  0.2335  0.0825  0.0562  0.7832  1.0159
 122  2.137306  3.8367  3.5586  1.5096  1.3573  1.3108  0.9209  0.6969  0.4964  0.2329  0.0832  0.0570  0.7795  1.0109
 123  2.137570  3.8374  3.5596  1.5112  1.3504  1.3042  0.9165  0.6937  0.4945  0.2324  0.0839  0.0578  0.7758  1.0059
 124  2.137834  3.8381  3.5609  1.5129  1.3428  1.2970  0.9117  0.6903  0.4924  0.2320  0.0849  0.0589  0.7718  1.0004
 125  2.138096  3.8390  3.5626  1.5149  1.3339  1.2885  0.9061  0.6864  0.4902  0.2318  0.0864  0.0605  0.7673  0.9941
 126  2.138357  3.8399  3.5641  1.5168  1.3256  1.2807  0.9009  0.6827  0.4881  0.2315  0.0876  0.0618  0.7630  0.9881
 127  2.138617  3.8409  3.5660  1.5190  1.3157  1.2712  0.8947  0.6784  0.4858  0.2313  0.0894  0.0638  0.7580  0.9810
 128  2.138874  3.8420  3.5681  1.5214  1.3053  1.2612  0.8882  0.6740  0.4833  0.2313  0.0914  0.0659  0.7528  0.9735
 129  2.139128  3.8431  3.5702  1.5238  1.2947  1.2510  0.8815  0.6694  0.4809  0.2313  0.0934  0.0681  0.7474  0.9659
 130  2.139379  3.8445  3.5729  1.5266  1.2822  1.2390  0.8737  0.6641  0.4782  0.2315  0.0962  0.0709  0.7411  0.9569
 131  2.139625  3.8458  3.5755  1.5294  1.2699  1.2271  0.8659  0.6589  0.4755  0.2316  0.0988  0.0737  0.7348  0.9479
 132  2.139868  3.8474  3.5788  1.5326  1.2558  1.2134  0.8570  0.6529  0.4725  0.2320  0.1021  0.0772  0.7278  0.9377
 133  2.140104  3.8490  3.5821  1.5358  1.2416  1.1995  0.8480  0.6469  0.4695  0.2324  0.1054  0.0807  0.7205  0.9273
 134  2.140334  3.8509  3.5858  1.5395  1.2259  1.1841  0.8380  0.6402  0.4662  0.2328  0.1091  0.0846  0.7125  0.9157
 135  2.140556  3.8528  3.5898  1.5434  1.2092  1.1678  0.8272  0.6330  0.4627  0.2334  0.1131  0.0889  0.7040  0.9033
 136  2.140768  3.8549  3.5940  1.5476  1.1917  1.1504  0.8159  0.6255  0.4591  0.2340  0.1175  0.0934  0.6949  0.8901
 137  2.140968  3.8572  3.5986  1.5521  1.1730  1.1318  0.8036  0.6174  0.4553  0.2347  0.1222  0.0984  0.6851  0.8760
 138  2.141154  3.8596  3.6034  1.5570  1.1531  1.1118  0.7906  0.6088  0.4513  0.2357  0.1274  0.1039  0.6747  0.8608
 139  2.141324  3.8621  3.6083  1.5622  1.1322  1.0906  0.7767  0.5996  0.4470  0.2365  0.1327  0.1095  0.6636  0.8447
 140  2.141476  3.8647  3.6132  1.5678  1.1106  1.0686  0.7621  0.5899  0.4424  0.2371  0.1379  0.1149  0.6519  0.8278
 141  2.141610  3.8674  3.6180  1.5736  1.0883  1.0459  0.7468  0.5797  0.4373  0.2373  0.1427  0.1200  0.6396  0.8103
 142  2.141727  3.8701  3.6227  1.5797  1.0657  1.0229  0.7312  0.5689  0.4317  0.2370  0.1469  0.1245  0.6268  0.7923
 143  2.141829  3.8727  3.6272  1.5859  1.0428  0.9999  0.7152  0.5578  0.4256  0.2360  0.1503  0.1282  0.6137  0.7741
 144  2.141919  3.8754  3.6315  1.5923  1.0199  0.9768  0.6991  0.5464  0.4192  0.2346  0.1532  0.1314  0.6003  0.7557
 145  2.141999  3.8781  3.6357  1.5987  0.9971  0.9537  0.6829  0.5350  0.4127  0.2331  0.1559  0.1344  0.5868  0.7372
 146  2.142070  3.8807  3.6396  1.6053  0.9743  0.9305  0.6666  0.5235  0.4062  0.2314  0.1582  0.1370  0.5732  0.7186
 147  2.142132  3.8832  3.6431  1.6119  0.9517  0.9068  0.6501  0.5119  0.3998  0.2298  0.1607  0.1398  0.5594  0.6998
 148  2.142188  3.8857  3.6464  1.6186  0.9292  0.8831  0.6335  0.5003  0.3933  0.2279  0.1628  0.1422  0.5456  0.6809
 149  2.142238  3.8881  3.6492  1.6254  0.9069  0.8597  0.6169  0.4885  0.3864  0.2256  0.1642  0.1439  0.5317  0.6620
 150  2.142288  3.8907  3.6521  1.6330  0.8821  0.8336  0.5984  0.4753  0.3785  0.2225  0.1651  0.1453  0.5160  0.6410
 151  2.142369  3.8936  3.6568  1.6397  0.8592  0.8102  0.5826  0.4649  0.3736  0.2226  0.1694  0.1499  0.5032  0.6226
 152  2.142442  3.8942  3.6622  1.6370  0.8642  0.8156  0.5896  0.4730  0.3829  0.2332  0.1810  0.1615  0.5108  0.6290
 153  2.142471  3.8927  3.6642  1.6290  0.8874  0.8393  0.6092  0.4898  0.3969  0.2446  0.1901  0.1705  0.5289  0.6500
 154  2.142490  3.8911  3.6654  1.6212  0.9105  0.8631  0.6284  0.5057  0.4094  0.2541  0.1972  0.1773  0.5463  0.6708
 155  2.142507  3.8894  3.6661  1.6136  0.9333  0.8870  0.6472  0.5210  0.4211  0.2626  0.2031  0.1830  0.5632  0.6913
 156  2.142522  3.8876  3.6664  1.6061  0.9559  0.9107  0.6657  0.5359  0.4323  0.2705  0.2081  0.1878  0.5797  0.7115
 157  2.142534  3.8857  3.6662  1.5988  0.9784  0.9343  0.6838  0.5502  0.4426  0.2773  0.2120  0.1914  0.5957  0.7314
 158  2.142548  3.8838  3.6659  1.5914  1.0010  0.9581  0.7021  0.5645  0.4530  0.2841  0.2157  0.1949  0.6118  0.7515
 159  2.142568  3.8813  3.6637  1.5838  1.0258  0.9842  0.7212  0.5788  0.4622  0.2887  0.2163  0.1952  0.6282  0.7728
 160  2.142597  3.8779  3.6573  1.5765  1.0522  1.0112  0.7392  0.5905  0.4674  0.2876  0.2098  0.1883  0.6427  0.7939
 161  2.142648  3.8727  3.6388  1.5744  1.0711  1.0295  0.7444  0.5867  0.4542  0.2646  0.1787  0.1567  0.6426  0.8033
 162  2.142695  3.8685  3.6122  1.5839  1.0598  1.0164  0.7206  0.5555  0.4154  0.2175  0.1248  0.1022  0.6145  0.7830
 163  2.142761  3.8637  3.5839  1.5931  1.0518  1.0069  0.6982  0.5246  0.3755  0.1680  0.0673  0.0441  0.5871  0.7647
