#NUMBER OF AGES=16 MAGS=10
#----------------------------------------------------       
#MIX-LEN  Y      Z          Zeff        [Fe/H] [a/Fe]
# 1.9380  0.2451 4.0890E-05 5.3482E-05  -2.51  -0.20
#----------------------------------------------------       
#**PHOTOMETRIC SYSTEM**: Bessell UBV(RI)c + 2MASS JHKs + Kepler (Vega)
#----------------------------------------------------       
#AGE= 1.000 EEPS=277
#EEP   M/Mo    LogTeff  LogG   LogL/Lo U       B       V       R       I       J       H       Ks      Kp      D51     
  52  1.184468  3.9443  4.5713  0.6707  3.1432  3.3018  3.2209  3.1623  3.0918  3.0196  2.9778  2.9898  3.1606  3.2191
  53  1.194069  3.9482  4.5722  0.6889  3.1018  3.2579  3.1851  3.1318  3.0664  3.0002  2.9622  2.9744  3.1271  3.1813
  54  1.203281  3.9518  4.5729  0.7061  3.0624  3.2172  3.1518  3.1031  3.0423  2.9816  2.9468  2.9593  3.0958  3.1461
  55  1.212341  3.9553  4.5734  0.7228  3.0237  3.1785  3.1198  3.0753  3.0188  2.9632  2.9315  2.9444  3.0656  3.1125
  56  1.221345  3.9587  4.5738  0.7393  2.9851  3.1409  3.0884  3.0478  2.9954  2.9448  2.9160  2.9293  3.0359  3.0798
  57  1.230342  3.9621  4.5740  0.7556  2.9466  3.1042  3.0577  3.0206  2.9722  2.9265  2.9004  2.9141  3.0067  3.0478
  58  1.239296  3.9654  4.5742  0.7719  2.9083  3.0685  3.0276  2.9939  2.9493  2.9083  2.8848  2.8991  2.9781  3.0167
  59  1.248123  3.9687  4.5744  0.7879  2.8707  3.0339  2.9985  2.9679  2.9268  2.8904  2.8694  2.8841  2.9504  2.9865
  60  1.256709  3.9719  4.5745  0.8034  2.8341  3.0009  2.9706  2.9429  2.9052  2.8732  2.8544  2.8696  2.9237  2.9576
  61  1.265031  3.9749  4.5746  0.8185  2.7987  2.9695  2.9440  2.9189  2.8844  2.8565  2.8398  2.8555  2.8982  2.9301
  62  1.273147  3.9779  4.5747  0.8332  2.7643  2.9393  2.9184  2.8958  2.8642  2.8402  2.8254  2.8416  2.8737  2.9037
  63  1.281147  3.9809  4.5746  0.8477  2.7305  2.9100  2.8935  2.8731  2.8443  2.8242  2.8112  2.8280  2.8497  2.8780
  64  1.289099  3.9838  4.5746  0.8621  2.6969  2.8813  2.8690  2.8509  2.8247  2.8083  2.7971  2.8143  2.8262  2.8529
  65  1.297087  3.9867  4.5745  0.8766  2.6633  2.8529  2.8448  2.8287  2.8051  2.7924  2.7828  2.8006  2.8028  2.8280
  66  1.305169  3.9896  4.5743  0.8913  2.6292  2.8246  2.8206  2.8065  2.7854  2.7763  2.7683  2.7866  2.7794  2.8032
  67  1.313329  3.9926  4.5741  0.9061  2.5948  2.7963  2.7965  2.7843  2.7655  2.7602  2.7536  2.7726  2.7560  2.7785
  68  1.321468  3.9956  4.5739  0.9209  2.5606  2.7684  2.7727  2.7624  2.7458  2.7440  2.7388  2.7584  2.7329  2.7541
  69  1.329519  3.9985  4.5736  0.9356  2.5266  2.7411  2.7494  2.7408  2.7262  2.7280  2.7241  2.7444  2.7102  2.7303
  70  1.337421  4.0014  4.5733  0.9500  2.4933  2.7146  2.7268  2.7197  2.7072  2.7124  2.7097  2.7306  2.6881  2.7072
  71  1.345138  4.0042  4.5730  0.9641  2.4608  2.6889  2.7049  2.6993  2.6886  2.6971  2.6955  2.7171  2.6667  2.6848
  72  1.352642  4.0070  4.5726  0.9778  2.4292  2.6641  2.6838  2.6795  2.6705  2.6822  2.6817  2.7039  2.6460  2.6633
  73  1.360038  4.0097  4.5722  0.9914  2.3981  2.6399  2.6630  2.6601  2.6527  2.6675  2.6680  2.6908  2.6257  2.6422
  74  1.367352  4.0123  4.5718  1.0048  2.3674  2.6161  2.6426  2.6409  2.6351  2.6529  2.6544  2.6778  2.6056  2.6213
  75  1.374556  4.0150  4.5713  1.0181  2.3372  2.5927  2.6225  2.6220  2.6177  2.6384  2.6409  2.6649  2.5859  2.6009
  76  1.381636  4.0176  4.5708  1.0312  2.3076  2.5699  2.6028  2.6034  2.6006  2.6242  2.6275  2.6522  2.5665  2.5809
  77  1.388560  4.0201  4.5702  1.0441  2.2786  2.5478  2.5836  2.5852  2.5839  2.6102  2.6144  2.6397  2.5477  2.5614
  78  1.395312  4.0226  4.5696  1.0566  2.2503  2.5262  2.5649  2.5675  2.5675  2.5964  2.6015  2.6273  2.5292  2.5423
  79  1.401835  4.0249  4.5690  1.0688  2.2230  2.5054  2.5468  2.5504  2.5517  2.5832  2.5890  2.6153  2.5115  2.5240
  80  1.408106  4.0272  4.5684  1.0805  2.1966  2.4855  2.5295  2.5339  2.5363  2.5703  2.5768  2.6037  2.4944  2.5064
  81  1.414156  4.0294  4.5678  1.0918  2.1712  2.4663  2.5127  2.5180  2.5215  2.5578  2.5650  2.5924  2.4779  2.4894
  82  1.420740  4.0319  4.5670  1.1042  2.1435  2.4455  2.4944  2.5006  2.5053  2.5441  2.5520  2.5800  2.4598  2.4709
  83  1.427198  4.0342  4.5662  1.1164  2.1164  2.4250  2.4764  2.4834  2.4892  2.5305  2.5391  2.5677  2.4420  2.4526
  84  1.433577  4.0365  4.5654  1.1285  2.0895  2.4048  2.4586  2.4664  2.4733  2.5170  2.5263  2.5554  2.4245  2.4346
  85  1.439916  4.0388  4.5645  1.1406  2.0628  2.3848  2.4408  2.4493  2.4573  2.5034  2.5133  2.5430  2.4069  2.4165
  86  1.446234  4.0411  4.5635  1.1526  2.0362  2.3648  2.4230  2.4323  2.4414  2.4898  2.5003  2.5306  2.3893  2.3986
  87  1.452528  4.0434  4.5624  1.1646  2.0096  2.3448  2.4052  2.4152  2.4253  2.4760  2.4871  2.5179  2.3717  2.3805
  88  1.458781  4.0456  4.5613  1.1766  1.9832  2.3249  2.3875  2.3982  2.4092  2.4623  2.4739  2.5053  2.3542  2.3626
  89  1.464948  4.0478  4.5600  1.1885  1.9570  2.3052  2.3698  2.3812  2.3932  2.4484  2.4606  2.4926  2.3367  2.3447
  90  1.471015  4.0500  4.5587  1.2001  1.9312  2.2858  2.3523  2.3644  2.3772  2.4346  2.4474  2.4798  2.3194  2.3271
  91  1.476951  4.0521  4.5573  1.2116  1.9060  2.2667  2.3352  2.3478  2.3615  2.4210  2.4343  2.4673  2.3024  2.3097
  92  1.482756  4.0541  4.5559  1.2228  1.8813  2.2480  2.3182  2.3315  2.3460  2.4075  2.4212  2.4547  2.2856  2.2926
  93  1.488420  4.0560  4.5544  1.2338  1.8572  2.2297  2.3016  2.3155  2.3308  2.3943  2.4084  2.4424  2.2692  2.2759
  94  1.493935  4.0579  4.5529  1.2445  1.8337  2.2118  2.2854  2.2998  2.3158  2.3812  2.3958  2.4302  2.2531  2.2595
  95  1.499310  4.0598  4.5514  1.2549  1.8108  2.1944  2.2695  2.2844  2.3012  2.3684  2.3834  2.4183  2.2373  2.2435
  96  1.504413  4.0615  4.5499  1.2649  1.7890  2.1777  2.2543  2.2696  2.2871  2.3560  2.3714  2.4067  2.2222  2.2281
  97  1.509094  4.0631  4.5483  1.2742  1.7686  2.1620  2.2399  2.2557  2.2738  2.3442  2.3600  2.3957  2.2080  2.2136
  98  1.513496  4.0646  4.5467  1.2831  1.7490  2.1469  2.2260  2.2422  2.2609  2.3328  2.3489  2.3850  2.1942  2.1996
  99  1.517767  4.0661  4.5450  1.2918  1.7299  2.1322  2.2124  2.2290  2.2482  2.3215  2.3380  2.3744  2.1807  2.1859
 100  1.522045  4.0675  4.5433  1.3004  1.7110  2.1174  2.1988  2.2158  2.2355  2.3102  2.3270  2.3637  2.1672  2.1722
 101  1.526445  4.0689  4.5415  1.3091  1.6919  2.1025  2.1850  2.2023  2.2226  2.2987  2.3157  2.3528  2.1535  2.1582
 102  1.531084  4.0703  4.5396  1.3180  1.6723  2.0872  2.1708  2.1885  2.2093  2.2867  2.3041  2.3416  2.1394  2.1439
 103  1.536052  4.0718  4.5377  1.3273  1.6520  2.0712  2.1559  2.1740  2.1953  2.2742  2.2919  2.3297  2.1246  2.1289
