#NUMBER OF AGES= 1
#----------------------------------------------------       
#MIX-LEN  Y      Z          Zeff        [Fe/H] [a/Fe]
# 1.9380  0.2741 1.8850E-02 1.8850E-02   0.07   0.00 
#----------------------------------------------------       
#**PHOTOMETRIC SYSTEM**: Bessell UBV(RI)c + 2MASS JHKs + Kep
#----------------------------------------------------       
#AGE= 1.000 EEPS=278
#EEP   M/Mo    LogTeff  LogG   LogL/Lo U       B       V       R       I       J       H       Ks      Kp      D51
 106  2.083194  3.8410  3.5891  1.4849  1.3816  1.3580  0.9928  0.7784  0.5826  0.3233  0.1753  0.1504  0.8556  1.0760
 107  2.087380  3.8405  3.5814  1.4917  1.3666  1.3421  0.9758  0.7606  0.5642  0.3039  0.1551  0.1302  0.8381  1.0594
 108  2.090733  3.8409  3.5770  1.4983  1.3492  1.3241  0.9590  0.7446  0.5489  0.2893  0.1413  0.1164  0.8218  1.0422
 109  2.093186  3.8418  3.5751  1.5042  1.3311  1.3057  0.9434  0.7308  0.5369  0.2793  0.1330  0.1082  0.8073  1.0259
 110  2.095038  3.8431  3.5754  1.5096  1.3128  1.2872  0.9290  0.7188  0.5274  0.2727  0.1290  0.1043  0.7944  1.0102
 111  2.096476  3.8447  3.5769  1.5147  1.2948  1.2690  0.9154  0.7081  0.5197  0.2683  0.1276  0.1030  0.7826  0.9953
 112  2.096724  3.8450  3.5773  1.5157  1.2911  1.2653  0.9127  0.7061  0.5183  0.2676  0.1276  0.1030  0.7803  0.9923
 113  2.096971  3.8455  3.5780  1.5168  1.2867  1.2608  0.9095  0.7037  0.5167  0.2671  0.1278  0.1033  0.7776  0.9888
 114  2.097218  3.8459  3.5785  1.5179  1.2827  1.2568  0.9066  0.7015  0.5153  0.2664  0.1279  0.1035  0.7751  0.9855
 115  2.097464  3.8463  3.5791  1.5190  1.2786  1.2527  0.9037  0.6993  0.5138  0.2658  0.1280  0.1036  0.7726  0.9823
 116  2.097711  3.8467  3.5797  1.5201  1.2745  1.2485  0.9007  0.6970  0.5123  0.2652  0.1282  0.1038  0.7701  0.9789
 117  2.097957  3.8472  3.5806  1.5214  1.2694  1.2434  0.8971  0.6945  0.5108  0.2647  0.1288  0.1044  0.7671  0.9749
 118  2.098203  3.8477  3.5815  1.5227  1.2645  1.2385  0.8936  0.6919  0.5092  0.2643  0.1293  0.1050  0.7642  0.9710
 119  2.098449  3.8483  3.5823  1.5239  1.2596  1.2335  0.8902  0.6894  0.5076  0.2638  0.1298  0.1055  0.7613  0.9671
 120  2.098694  3.8488  3.5833  1.5252  1.2546  1.2284  0.8866  0.6868  0.5061  0.2634  0.1303  0.1062  0.7584  0.9630
 121  2.098939  3.8495  3.5846  1.5268  1.2485  1.2222  0.8824  0.6838  0.5044  0.2631  0.1314  0.1073  0.7549  0.9582
 122  2.099184  3.8502  3.5858  1.5283  1.2426  1.2162  0.8782  0.6809  0.5027  0.2629  0.1324  0.1083  0.7515  0.9535
