#AGE= 2.500 EEPS=275
#EEP   M/Mo    LogTeff  LogG   LogL/Lo U       B       V       R       I       J       H       Ks      Kp      D51     
  78  1.352665  3.8104  4.1027  0.6614  3.4723  3.5566  3.1197  2.8475  2.5828  2.2546  2.0303  2.0163  2.9405  3.2199
  79  1.358834  3.8100  4.0939  0.6708  3.4516  3.5345  3.0965  2.8238  2.5586  2.2295  2.0045  1.9904  2.9170  3.1970
  80  1.364738  3.8096  4.0850  0.6796  3.4328  3.5139  3.0746  2.8011  2.5352  2.2050  1.9793  1.9650  2.8946  3.1755
  81  1.370607  3.8090  4.0760  0.6882  3.4153  3.4945  3.0535  2.7790  2.5123  2.1806  1.9539  1.9395  2.8729  3.1548
  82  1.374124  3.8086  4.0704  0.6933  3.4053  3.4832  3.0410  2.7659  2.4985  2.1659  1.9385  1.9240  2.8599  3.1426
  83  1.377680  3.8082  4.0647  0.6984  3.3954  3.4720  3.0284  2.7526  2.4847  2.1510  1.9228  1.9082  2.8470  3.1305
  84  1.381298  3.8077  4.0588  0.7036  3.3857  3.4608  3.0158  2.7393  2.4706  2.1358  1.9069  1.8921  2.8339  3.1183
  85  1.384984  3.8072  4.0528  0.7088  3.3759  3.4496  3.0031  2.7258  2.4564  2.1204  1.8906  1.8756  2.8207  3.1060
  86  1.388761  3.8067  4.0466  0.7140  3.3664  3.4384  2.9903  2.7121  2.4418  2.1045  1.8738  1.8587  2.8073  3.0936
  87  1.392661  3.8061  4.0402  0.7194  3.3569  3.4272  2.9773  2.6981  2.4270  2.0883  1.8566  1.8413  2.7937  3.0811
  88  1.396669  3.8055  4.0336  0.7249  3.3474  3.4159  2.9640  2.6839  2.4119  2.0717  1.8389  1.8235  2.7798  3.0684
  89  1.400806  3.8049  4.0267  0.7305  3.3377  3.4043  2.9505  2.6693  2.3963  2.0545  1.8207  1.8050  2.7656  3.0554
  90  1.405042  3.8042  4.0196  0.7362  3.3281  3.3927  2.9367  2.6544  2.3804  2.0369  1.8019  1.7860  2.7511  3.0423
  91  1.409364  3.8035  4.0123  0.7419  3.3188  3.3812  2.9229  2.6394  2.3642  2.0190  1.7826  1.7665  2.7365  3.0292
  92  1.413738  3.8027  4.0048  0.7477  3.3097  3.3699  2.9091  2.6243  2.3479  2.0007  1.7630  1.7467  2.7219  3.0161
  93  1.418140  3.8019  3.9971  0.7535  3.3009  3.3587  2.8953  2.6091  2.3315  1.9823  1.7431  1.7265  2.7072  3.0030
  94  1.422555  3.8011  3.9894  0.7592  3.2925  3.3478  2.8817  2.5940  2.3151  1.9638  1.7231  1.7062  2.6927  2.9901
  95  1.426967  3.8002  3.9816  0.7649  3.2844  3.3371  2.8682  2.5791  2.2988  1.9453  1.7030  1.6859  2.6782  2.9774
  96  1.431363  3.7993  3.9737  0.7706  3.2766  3.3266  2.8548  2.5642  2.2826  1.9268  1.6829  1.6655  2.6639  2.9649
  97  1.435736  3.7984  3.9658  0.7762  3.2689  3.3162  2.8415  2.5494  2.2664  1.9084  1.6628  1.6452  2.6496  2.9524
  98  1.440084  3.7975  3.9580  0.7819  3.2612  3.3058  2.8282  2.5345  2.2502  1.8899  1.6427  1.6248  2.6353  2.9399
  99  1.444369  3.7967  3.9502  0.7876  3.2531  3.2950  2.8146  2.5195  2.2338  1.8715  1.6227  1.6046  2.6208  2.9271
 100  1.448488  3.7960  3.9426  0.7935  3.2442  3.2836  2.8007  2.5044  2.2175  1.8532  1.6031  1.5847  2.6061  2.9140
 101  1.452213  3.7954  3.9356  0.7993  3.2342  3.2716  2.7868  2.4895  2.2017  1.8359  1.5847  1.5662  2.5915  2.9006
 102  1.455323  3.7950  3.9296  0.8047  3.2234  3.2595  2.7736  2.4756  2.1873  1.8206  1.5688  1.5501  2.5779  2.8877
 103  1.457733  3.7949  3.9249  0.8096  3.2126  3.2479  2.7615  2.4634  2.1748  1.8077  1.5556  1.5369  2.5657  2.8758
 104  1.459651  3.7949  3.9210  0.8140  3.2018  3.2369  2.7505  2.4524  2.1638  1.7967  1.5446  1.5259  2.5547  2.8647
 105  1.461189  3.7949  3.9179  0.8180  3.1913  3.2264  2.7404  2.4424  2.1540  1.7872  1.5353  1.5166  2.5447  2.8545
 106  1.462376  3.7951  3.9153  0.8216  3.1811  3.2165  2.7311  2.4334  2.1453  1.7789  1.5274  1.5087  2.5356  2.8450
 107  1.463381  3.7953  3.9130  0.8250  3.1711  3.2070  2.7223  2.4250  2.1373  1.7714  1.5203  1.5016  2.5271  2.8360
 108  1.464240  3.7956  3.9110  0.8283  3.1613  3.1977  2.7138  2.4171  2.1297  1.7645  1.5138  1.4953  2.5189  2.8272
 109  1.464982  3.7959  3.9092  0.8314  3.1515  3.1886  2.7057  2.4094  2.1225  1.7580  1.5080  1.4895  2.5111  2.8188
 110  1.465635  3.7961  3.9075  0.8344  3.1420  3.1797  2.6978  2.4021  2.1157  1.7519  1.5024  1.4840  2.5036  2.8106
 111  1.466204  3.7965  3.9060  0.8373  3.1325  3.1710  2.6902  2.3950  2.1091  1.7462  1.4973  1.4790  2.4963  2.8026
 112  1.466535  3.7967  3.9051  0.8392  3.1263  3.1653  2.6852  2.3905  2.1049  1.7425  1.4941  1.4759  2.4916  2.7975
 113  1.466867  3.7969  3.9042  0.8413  3.1193  3.1589  2.6797  2.3854  2.1003  1.7386  1.4906  1.4725  2.4864  2.7917
 114  1.467200  3.7972  3.9032  0.8436  3.1116  3.1519  2.6738  2.3800  2.0953  1.7344  1.4869  1.4689  2.4808  2.7854
 115  1.467534  3.7976  3.9021  0.8460  3.1033  3.1444  2.6674  2.3742  2.0901  1.7299  1.4831  1.4652  2.4748  2.7787
 116  1.467867  3.7979  3.9011  0.8487  3.0941  3.1360  2.6603  2.3678  2.0843  1.7251  1.4790  1.4612  2.4682  2.7712
 117  1.468200  3.7983  3.9000  0.8515  3.0842  3.1271  2.6528  2.3610  2.0782  1.7201  1.4748  1.4571  2.4611  2.7633
 118  1.468532  3.7988  3.8988  0.8546  3.0733  3.1173  2.6445  2.3536  2.0715  1.7146  1.4702  1.4526  2.4534  2.7545
 119  1.468861  3.7994  3.8977  0.8581  3.0610  3.1062  2.6353  2.3454  2.0642  1.7086  1.4653  1.4479  2.4448  2.7448
 120  1.469185  3.8000  3.8964  0.8619  3.0475  3.0941  2.6252  2.3364  2.0561  1.7021  1.4600  1.4427  2.4355  2.7341
