###
# timestamp: 2456557.73268
# Gaussian 1 [amp, RV +/- err, wid]: [0.75, 110.00 +/- 0.00, 15.00]
# Gaussian 2 [amp, RV +/- err, wid]: [1.08, 60.00 +/- 0.00, 15.00]
# Uncorrected_RV, BF_amp, Gaussian_fit
###
300.0 0.0 2.31533660015e-30
298.5 0.0 7.39808914538e-30
297.0 -0.00599433209524 2.34035661408e-29
295.5 -0.00425190584315 7.32995944841e-29
294.0 -0.00219547634767 2.27288865393e-28
292.5 -0.00139296688079 6.97769214567e-28
291.0 0.00369617807182 2.12081361903e-27
289.5 0.00186544105041 6.38190386501e-27
288.0 -0.00177944257478 1.90131934625e-26
286.5 -0.00113066835489 5.60811527302e-26
285.0 -0.000158848764638 1.63770566616e-25
283.5 0.00422609398913 4.73491106961e-25
282.0 0.00852544186545 1.35532939216e-24
280.5 0.00839831287039 3.84091717333e-24
279.0 0.0111559926474 1.07766079221e-23
277.5 0.0144117842096 2.99354835816e-23
276.0 0.0167725200403 8.23279931477e-23
274.5 0.0169428636582 2.2416398322e-22
273.0 0.0164113179673 6.04284140517e-22
271.5 0.0141555825431 1.61277436866e-21
270.0 0.0147322485948 4.2615058042e-21
268.5 0.0118305105186 1.11483247464e-20
267.0 0.0114497284877 2.88744149256e-20
265.5 0.0111639708127 7.40412650051e-20
264.0 0.0126009354261 1.87971290235e-19
262.5 0.0120910456001 4.72461331893e-19
261.0 0.0116243493103 1.17570420797e-18
259.5 0.0109559082806 2.89658935585e-18
258.0 0.0120830320469 7.06533638115e-18
256.5 0.0110870156132 1.7062230774e-17
255.0 0.0112596600555 4.07939571214e-17
253.5 0.00912975306399 9.65634811038e-17
252.0 0.00869091374049 2.26301299275e-16
250.5 0.0104968611821 5.25071246326e-16
249.0 0.0125457858135 1.20616432876e-15
247.5 0.00990837197507 2.74316404472e-15
246.0 0.00647006217234 6.17666623467e-15
244.5 0.00107295586248 1.37693533156e-14
243.0 -0.00339086396986 3.0389951622e-14
241.5 -0.00635108717842 6.6405420135e-14
240.0 -0.0108515732668 1.43659418424e-13
238.5 -0.0147899520153 3.07695917677e-13
237.0 -0.0183735731402 6.5247882182e-13
235.5 -0.0169825477669 1.36983469144e-12
234.0 -0.0165569473441 2.84725888306e-12
232.5 -0.0142647665903 5.8592605095e-12
231.0 -0.0160979754666 1.19375640278e-11
229.5 -0.0147370070599 2.40794007911e-11
228.0 -0.0141642487142 4.80875545615e-11
226.5 -0.010121273388 9.50772833068e-11
225.0 -0.00651551754509 1.86113506212e-10
223.5 -0.00145741458249 3.60691637195e-10
222.0 0.00294012101811 6.9207205047e-10
220.5 0.00785936360333 1.3146907371e-09
219.0 0.013038107667 2.47259479552e-09
217.5 0.0149925786459 4.60404281525e-09
216.0 0.0139688872462 8.48755910863e-09
214.5 0.00977580356586 1.54911380812e-08
213.0 0.00874022944193 2.79924488645e-08
211.5 0.00745443169445 5.00789849021e-08
210.0 0.0047922466294 8.87007303952e-08
208.5 0.00140305270214 1.55544955136e-07
207.0 -0.000985038240819 2.70048468827e-07
205.5 -0.000657744014503 4.64178011315e-07
204.0 0.00255889360266 7.89922461305e-07
202.5 0.00700580128776 1.33088771981e-06
