###
# timestamp: 2455811.6122799
# Gaussian 1 [amp, RV +/- err, wid]: [0.72, 105.00 +/- 0.00, 15.00]
# Gaussian 2 [amp, RV +/- err, wid]: [0.65, 50.00 +/- 0.00, 15.00]
# Uncorrected_RV, BF_amp, Gaussian_fit
###
300.0 0.0 1.91016908513e-18
298.5 0.0 4.67482516597e-18
297.0 -0.00302447160576 1.13270284101e-17
295.5 -0.00532471716277 2.7172128607e-17
294.0 -0.00337829064031 6.45339708105e-17
292.5 -0.00558099115166 1.51743525641e-16
291.0 -0.00242893014795 3.53255561196e-16
289.5 -0.00339197362775 8.1418838008e-16
288.0 -0.00411259136708 1.85788080386e-15
286.5 -0.00565824235805 4.19727911421e-15
285.0 -0.00524218049717 9.38803949931e-15
283.5 -0.00307080810933 2.07892595469e-14
282.0 -0.00182467554214 4.55785169233e-14
280.5 -0.000313169123973 9.89323700024e-14
279.0 -0.00118471202174 2.12605106607e-13
277.5 -0.000956780534525 4.5234107474e-13
276.0 -0.00133350726421 9.52829982577e-13
274.5 0.00121937353665 1.98710977058e-12
273.0 0.00321798120748 4.10284734237e-12
271.5 0.004378457433 8.38698589661e-12
270.0 0.00569878420989 1.69739736033e-11
268.5 0.00242773209388 3.40109049299e-11
267.0 0.00240978695606 6.7469875301e-11
265.5 0.00233437180784 1.32513059976e-10
264.0 0.00551269210571 2.57670389076e-10
262.5 0.00539876321871 4.96052221479e-10
261.0 0.00823025832628 9.45469099981e-10
259.5 0.00524597146393 1.78412112573e-09
258.0 0.00643430759225 3.33317708071e-09
256.5 0.00367678264147 6.16523298484e-09
255.0 0.00516923493551 1.12900965218e-08
253.5 0.00276414747083 2.04692943656e-08
252.0 0.00497924809926 3.67421988686e-08
250.5 0.00321509435261 6.52956832354e-08
249.0 0.00694782162211 1.1488434509e-07
247.5 0.0065096670379 2.00121749221e-07
246.0 0.00845163998248 3.45131646202e-07
244.5 0.00711288114232 5.89294422654e-07
243.0 0.00832147930545 9.96177971076e-07
241.5 0.00583837350424 1.66724180704e-06
240.0 0.00314586082078 2.76259553336e-06
238.5 0.00129757740094 4.53203310771e-06
237.0 0.00315738396495 7.3608149128e-06
235.5 0.00316643521746 1.18362948848e-05
234.0 0.00225156681125 1.88435494005e-05
232.5 -0.00228214782625 2.9700701007e-05
231.0 -0.00543311479124 4.63476527308e-05
229.5 -0.00682693716662 7.16054113382e-05
228.0 -0.00521590206626 0.000109526951179
226.5 -0.00753989058217 0.000165864410183
225.0 -0.00420727196682 0.000248680924857
223.5 -0.00106507043445 0.000369138033441
222.0 0.00261403652793 0.000542490540534
220.5 0.00256388255202 0.000789319078989
219.0 0.00116088777763 0.00113702519018
217.5 -0.00167345935392 0.00162160332967
216.0 -0.00203683042292 0.00228968755519
214.5 -0.00372607485997 0.00320084670295
213.0 -0.00444602084377 0.00443006992996
211.5 -0.00515463338666 0.00607034456972
210.0 -0.00291683236306 0.00823518122015
208.5 -0.00184789375009 0.0110608889653
207.0 -0.00136933676421 0.0147083501434
205.5 -0.00520120811478 0.0193639941404
204.0 -0.0097711585139 0.0252396297775
202.5 -0.0166953448132 0.0325707735528
201.0 -0.0137291944075 0.0416131144787
199.5 -0.00903635193516 0.0526367933984
198.0 -0.00195374614294 0.0659182520803
196.5 0.00268419862647 0.0817295290689
195.0 0.00273100635894 0.10032504548
193.5 0.000995358057909 0.121926129992
192.0 0.00241705811548 0.146703767939
190.5 0.00430747693592 0.174760308521
189.0 0.00250085757423 0.206111105293
187.5 0.00178676801391 0.240667272968
186.0 -0.000954932493676 0.27822089082
184.5 0.000703165646268 0.318434043719
183.0 0.000509678636943 0.360833044046
181.5 0.00295456656716 0.404809007517
180.0 0.00205465778036 0.449625659824
178.5 0.00285436982172 0.494434838332
177.0 0.00235086748429 0.538299646892
175.5 0.00257624395776 0.580224657869
174.0 0.00290808171161 0.619191979927
172.5 0.00237991924841 0.65420147529
171.0 0.00249356358128 0.684312969557
169.5 0.00344051437038 0.708687999036
168.0 0.00772009909297 0.726628522593
166.5 0.00744798965674 0.737610109084
165.0 0.00575979397066 0.741307400046
163.5 0.00136345995784 0.737610122854
162.0 0.00221484158951 0.726628554753
160.5 0.00744383641152 0.708688060173
159.0 0.00883887571469 0.684313079237
157.5 0.00782023334539 0.654201667453
156.0 0.00613200239061 0.61919231191
154.5 0.00635523929261 0.580225225008
153.0 0.00723705010446 0.538300605767
151.5 0.00771774130707 0.494436443219
150.0 0.00480492013977 0.449628319136
148.5 0.00525152778322 0.404813370133
147.0 0.00505014061479 0.360840129707
145.5 0.00429026103526 0.318445437567
144.0 0.00571603386912 0.278239029989
142.5 0.00799010324658 0.240695863445
141.0 0.0115860287437 0.206155720453
139.5 0.0134484111047 0.174829237294
138.0 0.0111537224892 0.146809200731
136.5 0.0117890950733 0.122085794327
135.0 0.0132593546496 0.100564430617
133.5 0.0119893291512 0.082084868582
132.0 0.0118684875564 0.0664404641176
130.5 0.0107917119395 0.0533966074293
129.0 0.00889614693338 0.0427076372338
127.5 0.00717322063582 0.0341317607319
126.0 0.00578101976234 0.027443727939
124.5 0.00586364199775 0.0224451919735
123.0 0.00752562843551 0.0189728223707
121.5 0.00837237422914 0.0169043217412
120.0 0.00529820711278 0.0161625282272
118.5 0.00516063765845 0.0167177732893
117.0 0.00438949888129 0.0185886163385
115.5 0.00908662738483 0.0218410073613
114.0 0.00913053343534 0.0265858503507
112.5 0.0113752558303 0.0329748689518
111.0 0.0116379714175 0.0411946255876
109.5 0.0142145619607 0.051458529076
108.0 0.0113593727906 0.0639966932313
106.5 0.0107376100405 0.0790435861521
105.0 0.00697794717885 0.0968235379627
103.5 0.00877954487162 0.117534349187
102.0 0.0103121396158 0.141329452124
100.5 0.0129031973083 0.168299306984
99.0 0.0142167383916 0.198452941264
97.5 0.0157121378537 0.231700739267
96.0 0.0108991658001 0.267839731417
94.5 0.00946919095933 0.306542694077
93.0 0.00881178951486 0.347352328128
91.5 0.0113945360729 0.389681624536
90.0 0.0119517604982 0.432821243851
88.5 0.0119975400446 0.475954342817
87.0 0.00785528019341 0.518178797017
85.5 0.00907890682719 0.55853622816
84.0 0.00978208730616 0.596046692587
82.5 0.0103221225399 0.629747374437
81.0 0.00516086164437 0.658733203917
79.5 0.00207313639348 0.682197035136
78.0 0.000879449760565 0.699466905096
76.5 0.00468691873487 0.710037976801
75.0 0.00485855971537 0.713597047689
73.5 0.00117530718365 0.710037962497
72.0 -0.00404231799979 0.699466871687
70.5 -0.00652178187374 0.682196971625
69.0 -0.00357577444727 0.658733089978
67.5 0.000192437003705 0.629747174811
66.0 0.00520800814608 0.596046347713
64.5 0.00673403845555 0.558535638998
63.0 0.00663815170603 0.518177800907
61.5 0.00341906283799 0.475952675609
60.0 0.00057914674844 0.432818481273
58.5 -0.00328310760059 0.389677092512
57.0 -0.00523619620407 0.347344967317
55.5 -0.00732408514872 0.306530857784
54.0 -0.00728683894016 0.267820887869
52.5 -0.00376157369778 0.231671038567
51.0 0.00186471516845 0.198406593612
49.5 0.00494781850239 0.168227701573
48.0 0.00508412058013 0.141219925173
46.5 0.00171637178083 0.117368484777
45.0 0.000532922867355 0.0965748570378
43.5 -0.00445934350122 0.0786744481187
42.0 -0.00386464994183 0.0634542026908
40.5 -0.00463390005555 0.050669209997
39.0 -0.000658684665709 0.0400576003974
37.5 -0.000434657764383 0.0313532656221
36.0 0.0015988275744 0.0242961627955
34.5 -0.00106806680291 0.0186401606583
