###
# timestamp: 2456557.73097
# Gaussian 1 [amp, RV +/- err, wid]: [0.40, 197.00 +/- 0.00, 15.00]
# Gaussian 2 [amp, RV +/- err, wid]: [0.25, 230.00 +/- 0.00, 15.00]
# Uncorrected_RV, BF_amp, Gaussian_fit
###
300.0 0.0 6.52037424621e-06
298.5 0.0 1.03459880154e-05
297.0 -0.0025410161101 1.62528120664e-05
295.5 -0.00156677877408 2.52779680712e-05
294.0 0.00492696064772 3.89235932293e-05
292.5 0.00151975159437 5.93390818048e-05
291.0 0.00232547018363 8.95624302712e-05
289.5 -0.00166882102407 0.000133834503505
288.0 -0.00220335871117 0.000198001061633
286.5 -0.00187058284114 0.000290017487918
285.0 -0.00101524748957 0.00042056985488
283.5 0.00134075027278 0.000603822703481
282.0 -0.00141443375227 0.000858298098589
280.5 -0.000657486615736 0.00120788159955
279.0 -0.0023921452834 0.00168293829737
277.5 0.000132084933457 0.00232150579324
276.0 -0.00194590440245 0.00317051105193
274.5 0.00122406070967 0.00428693506767
273.0 -0.00269220562964 0.00573882444509
271.5 -0.00187272335229 0.0076060242283
270.0 -0.00269226646339 0.00998048422464
268.5 -0.00156919510869 0.0129659749243
267.0 -0.00110166452358 0.0166770426324
265.5 0.000258245894057 0.0212370404739
264.0 -8.01871375524e-06 0.0267750960886
262.5 -0.000506737619782 0.0334219208664
261.0 0.00231737478322 0.0413044308317
259.5 0.00173403122058 0.0505392351244
258.0 0.00333726805379 0.0612251513332
256.5 0.00114641776584 0.0734350218343
255.0 0.00230410324421 0.0872072231701
253.5 0.00167213431683 0.102537370353
252.0 0.00171652798529 0.119370807209
250.5 -0.00020208933349 0.137596529383
249.0 -0.000393686805451 0.15704319634
247.5 -0.000598911376076 0.177477843087
246.0 -0.000563437482519 0.198607796113
244.5 0.00202267190194 0.220086131384
243.0 0.00147657799664 0.241520791765
241.5 0.00437956390953 0.26248722018
240.0 0.00209756976017 0.282544082364
238.5 0.00292784683751 0.301251373254
237.0 0.00212797651415 0.318189950081
235.5 0.00307396850274 0.332981339612
234.0 0.00324641795919 0.345306549762
232.5 0.00158140925342 0.354922594417
231.0 0.00149796477159 0.361675523903
229.5 -0.000591465395552 0.365508941533
228.0 2.88115953586e-05 0.366467268118
226.5 -0.00165003431392 0.364693370848
225.0 -0.0001875800077 0.360420572031
223.5 -0.00180310252798 0.353959463316
222.0 -7.43285877251e-05 0.34568033662
220.5 -0.00126627742936 0.33599237033
219.0 0.000212961873044 0.325320949554
217.5 -0.000454340888737 0.314084631514
216.0 0.000164054402941 0.302673280582
214.5 -0.00312104959561 0.291428791833
213.0 -0.00289692852404 0.280629607828
211.5 -0.00445271368156 0.270479930507
210.0 -0.00196930233249 0.26110416565
208.5 -0.00286224949733 0.25254674305
207.0 -0.00112060383292 0.244777064326
205.5 -0.00259281360778 0.237698973838
204.0 -0.0012656227352 0.231163853641
202.5 -0.00219552419812 0.224986231568
201.0 -0.00197650475602 0.218960675313
199.5 -0.000974393366895 0.212878728828
198.0 -0.00190793766762 0.206544726077
196.5 -0.000194312705855 0.199789479249
195.0 -0.00182204849439 0.192481065446
193.5 -0.000799107432752 0.184532205198
192.0 -0.000139089077082 0.175904013322
190.5 0.00235053792389 0.166606183141
189.0 0.000103388743957 0.156693917013
187.5 0.000277057247531 0.146262121496
