#NUMBER OF AGES=37 MAGS=10
#----------------------------------------------------       
#MIX-LEN  Y      Z          Zeff        [Fe/H] [a/Fe]
# 1.9380  0.2478 1.7242E-03 1.7242E-03  -1.00   0.00
#----------------------------------------------------       
#**PHOTOMETRIC SYSTEM**: Bessell UBV(RI)c + 2MASS JHKs + Kepler (Vega)
#----------------------------------------------------       
#AGE= 1.000 EEPS=278
#EEP   M/Mo    LogTeff  LogG   LogL/Lo U       B       V       R       I       J       H       Ks      Kp      D51     
#AGE= 1.000 EEPS=274
#EEP   M/Mo    LogTeff  LogG   LogL/Lo U       B       V       R       I       J       H       Ks      Kp      D51     
 148  1.794563  4.0150  4.0531  1.6520  0.7988  0.9917  0.9801  0.9862  1.0097  1.0171  1.0461  1.0492  0.9559  0.9576
 149  1.794612  4.0166  4.0564  1.6551  0.7925  0.9906  0.9804  0.9870  1.0112  1.0205  1.0500  1.0535  0.9564  0.9577
 150  1.794657  4.0181  4.0595  1.6582  0.7861  0.9893  0.9805  0.9876  1.0125  1.0235  1.0534  1.0573  0.9566  0.9576
 151  1.794698  4.0196  4.0625  1.6613  0.7797  0.9878  0.9804  0.9880  1.0135  1.0263  1.0567  1.0610  0.9567  0.9574
 152  1.794736  4.0211  4.0653  1.6645  0.7732  0.9862  0.9800  0.9881  1.0143  1.0287  1.0596  1.0642  0.9565  0.9569
 153  1.794774  4.0226  4.0679  1.6676  0.7668  0.9845  0.9796  0.9881  1.0149  1.0310  1.0623  1.0673  0.9562  0.9563
 154  1.794812  4.0240  4.0705  1.6708  0.7604  0.9827  0.9791  0.9881  1.0155  1.0332  1.0649  1.0702  0.9558  0.9556
 155  1.794859  4.0254  4.0732  1.6737  0.7547  0.9815  0.9791  0.9884  1.0164  1.0357  1.0678  1.0734  0.9559  0.9554
 156  1.794934  4.0260  4.0759  1.6736  0.7557  0.9846  0.9827  0.9922  1.0205  1.0405  1.0728  1.0786  0.9595  0.9590
 157  1.794961  4.0252  4.0758  1.6702  0.7632  0.9893  0.9866  0.9958  1.0237  1.0427  1.0748  1.0803  0.9633  0.9630
 158  1.794979  4.0242  4.0752  1.6669  0.7706  0.9934  0.9898  0.9988  1.0263  1.0442  1.0759  1.0813  0.9665  0.9663
 159  1.794994  4.0231  4.0743  1.6636  0.7778  0.9973  0.9927  1.0014  1.0284  1.0451  1.0766  1.0816  0.9693  0.9693
 160  1.795009  4.0220  4.0731  1.6603  0.7850  1.0008  0.9952  1.0035  1.0300  1.0454  1.0766  1.0814  0.9717  0.9719
 161  1.795023  4.0208  4.0715  1.6570  0.7919  1.0037  0.9971  1.0050  1.0309  1.0450  1.0758  1.0803  0.9735  0.9739
 162  1.795089  4.0151  4.0576  1.6483  0.8085  1.0019  0.9902  0.9963  1.0199  1.0275  1.0565  1.0597  0.9661  0.9677
 163  1.795175  4.0097  4.0273  1.6569  0.7820  0.9576  0.9415  0.9460  0.9673  0.9684  0.9956  0.9976  0.9169  0.9196
 164  1.795243  4.0069  4.0051  1.6680  0.7520  0.9182  0.9000  0.9037  0.9239  0.9216  0.9478  0.9492  0.8751  0.8783
 165  1.795345  4.0035  3.9806  1.6787  0.7229  0.8774  0.8568  0.8594  0.8780  0.8714  0.8963  0.8970  0.8315  0.8354
 166  1.795513  3.9989  3.9526  1.6884  0.6961  0.8352  0.8111  0.8121  0.8284  0.8161  0.8392  0.8388  0.7852  0.7902
 167  1.795730  3.9949  3.9280  1.6972  0.6722  0.7981  0.7711  0.7707  0.7848  0.7675  0.7889  0.7875  0.7446  0.7508
