#AGE= 1.500 EEPS=274
#EEP   M/Mo    LogTeff  LogG   LogL/Lo U       B       V       R       I       J       H       Ks      Kp      D51     
  47  0.816507  3.7864  4.5188 -0.0699  5.5930  5.5230  4.9421  4.6189  4.3223  3.9363  3.6662  3.6375  4.7354  5.0834
  48  0.829482  3.7900  4.5042 -0.0342  5.4714  5.4246  4.8529  4.5319  4.2364  3.8584  3.5960  3.5654  4.6474  4.9912
  49  0.842831  3.7936  4.4891  0.0023  5.3482  5.3221  4.7609  4.4434  4.1504  3.7805  3.5256  3.4939  4.5576  4.8961
  50  0.856917  3.7974  4.4738  0.0402  5.2166  5.2081  4.6627  4.3522  4.0651  3.7045  3.4570  3.4262  4.4639  4.7934
  51  0.871290  3.8014  4.4587  0.0786  5.0843  5.0919  4.5631  4.2602  3.9796  3.6286  3.3888  3.3591  4.3693  4.6893
  52  0.876998  3.8030  4.4528  0.0937  5.0333  5.0466  4.5240  4.2240  3.9457  3.5985  3.3617  3.3324  4.3319  4.6485
  53  0.882803  3.8046  4.4467  0.1090  4.9822  5.0011  4.4845  4.1873  3.9116  3.5681  3.3343  3.3053  4.2943  4.6073
  54  0.888863  3.8062  4.4404  0.1248  4.9299  4.9541  4.4437  4.1495  3.8762  3.5366  3.3059  3.2772  4.2554  4.5649
  55  0.895375  3.8079  4.4334  0.1416  4.8746  4.9043  4.4006  4.1094  3.8387  3.5030  3.2754  3.2472  4.2142  4.5200
  56  0.902588  3.8097  4.4255  0.1600  4.8150  4.8500  4.3534  4.0654  3.7975  3.4658  3.2416  3.2137  4.1690  4.4709
  57  0.910767  3.8115  4.4162  0.1807  4.7488  4.7891  4.3003  4.0158  3.7509  3.4236  3.2029  3.1754  4.1181  4.4158
  58  0.919902  3.8135  4.4054  0.2038  4.6767  4.7221  4.2414  3.9606  3.6988  3.3761  3.1593  3.1323  4.0615  4.3547
  59  0.929854  3.8156  4.3935  0.2288  4.6001  4.6502  4.1775  3.9006  3.6423  3.3244  3.1115  3.0849  4.0001  4.2888
  60  0.940396  3.8178  4.3808  0.2549  4.5211  4.5753  4.1108  3.8379  3.5831  3.2701  3.0613  3.0352  3.9358  4.2198
