#NUMBER OF AGES=1 MAGS=10
#----------------------------------------------------       
#MIX-LEN  Y      Z          Zeff        [Fe/H] [a/Fe]
# 1.9380  0.2826 2.3222E-02 5.2928E-03  0.00   0.00
#----------------------------------------------------       
#**PHOTOMETRIC SYSTEM**: Bessell UBV(RI)c + 2MASS JHKs + Kepler (Vega)

#AGE= 6.000 EEPS=269
#EEP   M/Mo    LogTeff  LogG   LogL/Lo U       B       V       R       I       J       H       Ks      Kp      D51     
  51  0.587366  3.6956  4.6475 -0.7046  8.7035  7.7932  6.7973  6.2520  5.8055  5.1424  4.6477  4.5833  6.4292  7.1765
  52  0.592578  3.6989  4.6438 -0.6840  8.5891  7.7091  6.7277  6.1935  5.7535  5.1018  4.6172  4.5545  6.3684  7.0902
  53  0.597753  3.7021  4.6400 -0.6636  8.4723  7.6264  6.6596  6.1360  5.7025  5.0622  4.5871  4.5261  6.3087  7.0064
  54  0.602882  3.7053  4.6360 -0.6434  8.3571  7.5458  6.5932  6.0798  5.6524  5.0231  4.5572  4.4979  6.2503  6.9255
  55  0.607948  3.7083  4.6320 -0.6236  8.2446  7.4675  6.5287  6.0249  5.6035  4.9847  4.5276  4.4698  6.1933  6.8476
  56  0.612949  3.7113  4.6278 -0.6041  8.1360  7.3915  6.4661  5.9714  5.5556  4.9469  4.4982  4.4419  6.1377  6.7728
  57  0.617888  3.7141  4.6237 -0.5849  8.0303  7.3175  6.4052  5.9192  5.5086  4.9096  4.4691  4.4142  6.0835  6.7007
  58  0.622759  3.7169  4.6194 -0.5660  7.9275  7.2454  6.3460  5.8682  5.4627  4.8730  4.4403  4.3868  6.0306  6.6311
  59  0.627567  3.7197  4.6150 -0.5474  7.8275  7.1752  6.2884  5.8183  5.4177  4.8370  4.4118  4.3596  5.9788  6.5639
  60  0.632324  3.7223  4.6106 -0.5291  7.7300  7.1066  6.2321  5.7694  5.3735  4.8015  4.3835  4.3325  5.9281  6.4988
  61  0.637021  3.7249  4.6060 -0.5110  7.6350  7.0399  6.1774  5.7215  5.3300  4.7665  4.3554  4.3055  5.8785  6.4359
  62  0.641682  3.7274  4.6013 -0.4932  7.5420  6.9750  6.1238  5.6744  5.2869  4.7318  4.3278  4.2785  5.8298  6.3749
  63  0.646289  3.7298  4.5964 -0.4755  7.4516  6.9118  6.0716  5.6281  5.2445  4.6975  4.3003  4.2513  5.7819  6.3157
  64  0.650871  3.7321  4.5914 -0.4580  7.3635  6.8497  6.0202  5.5824  5.2026  4.6634  4.2726  4.2241  5.7348  6.2580
  65  0.655422  3.7344  4.5863 -0.4407  7.2780  6.7883  5.9696  5.5375  5.1613  4.6294  4.2445  4.1969  5.6883  6.2015
  66  0.659936  3.7367  4.5810 -0.4235  7.1945  6.7278  5.9198  5.4932  5.1207  4.5957  4.2164  4.1698  5.6425  6.1461
  67  0.664424  3.7389  4.5756 -0.4064  7.1131  6.6683  5.8708  5.4494  5.0805  4.5622  4.1882  4.1426  5.5973  6.0918
  68  0.668867  3.7410  4.5702 -0.3895  7.0336  6.6098  5.8226  5.4064  5.0408  4.5290  4.1601  4.1154  5.5527  6.0387
  69  0.673267  3.7430  4.5645 -0.3728  6.9560  6.5526  5.7753  5.3639  5.0016  4.4960  4.1320  4.0883  5.5089  5.9868
  70  0.677610  3.7451  4.5589 -0.3564  6.8805  6.4966  5.7289  5.3222  4.9631  4.4635  4.1042  4.0613  5.4658  5.9361
  71  0.681887  3.7470  4.5531 -0.3401  6.8075  6.4420  5.6835  5.2813  4.9251  4.4313  4.0765  4.0344  5.4236  5.8867
  72  0.686095  3.7488  4.5473 -0.3242  6.7366  6.3886  5.6391  5.2411  4.8879  4.3996  4.0491  4.0078  5.3821  5.8385
  73  0.690219  3.7506  4.5414 -0.3085  6.6682  6.3366  5.5958  5.2018  4.8514  4.3683  4.0220  3.9815  5.3416  5.7916
  74  0.694248  3.7524  4.5356 -0.2932  6.6023  6.2862  5.5537  5.1635  4.8158  4.3377  3.9953  3.9555  5.3021  5.7461
  75  0.698178  3.7540  4.5296 -0.2783  6.5391  6.2375  5.5128  5.1261  4.7810  4.3077  3.9690  3.9298  5.2637  5.7021
  76  0.702011  3.7556  4.5236 -0.2637  6.4784  6.1903  5.4731  5.0898  4.7470  4.2782  3.9430  3.9045  5.2263  5.6595
  77  0.705730  3.7571  4.5177 -0.2495  6.4198  6.1446  5.4345  5.0545  4.7140  4.2494  3.9176  3.8796  5.1900  5.6182
  78  0.709346  3.7585  4.5118 -0.2357  6.3635  6.1004  5.3971  5.0201  4.6819  4.2213  3.8926  3.8552  5.1546  5.5782
  79  0.712863  3.7599  4.5059 -0.2222  6.3092  6.0575  5.3607  4.9867  4.6505  4.1937  3.8680  3.8311  5.1202  5.5394
  80  0.716296  3.7612  4.5000 -0.2090  6.2569  6.0159  5.3253  4.9540  4.6198  4.1667  3.8438  3.8074  5.0867  5.5017
  81  0.719642  3.7624  4.4942 -0.1961  6.2063  5.9755  5.2908  4.9221  4.5899  4.1402  3.8200  3.7840  5.0540  5.4650
  82  0.722860  3.7636  4.4884 -0.1836  6.1582  5.9367  5.2576  4.8914  4.5610  4.1145  3.7969  3.7614  5.0225  5.4299
  83  0.726027  3.7647  4.4826 -0.1714  6.1112  5.8987  5.2249  4.8612  4.5325  4.0891  3.7741  3.7389  4.9914  5.3954
  84  0.729149  3.7658  4.4767 -0.1593  6.0654  5.8614  5.1928  4.8314  4.5044  4.0640  3.7513  3.7165  4.9609  5.3615
