#NUMBER OF AGES=1 
#----------------------------------------------------       
#MIX-LEN  Y      Z          Zeff        [Fe/H] [a/Fe]
# 1.9380  0.2478 1.7242E-03 1.7242E-03   0.00   0.00
#----------------------------------------------------       
#**PHOTOMETRIC SYSTEM**: Bessell UBV(RI)c + 2MASS JHKs + Kepler (Vega)
#----------------------------------------------------       

#AGE= 1.750 EEPS=274
#EEP   M/Mo    LogTeff  LogG   LogL/Lo U       B       V       R       I       J       H       Ks      Kp      D51     
  43  1.015395  3.7614  4.5024 -0.0588  5.9120  5.6455  4.9462  4.5723  4.2394  3.7885  3.4696  3.4327  4.7067  5.1262
  44  1.030956  3.7654  4.4907 -0.0244  5.7672  5.5329  4.8527  4.4874  4.1607  3.7210  3.4109  3.3755  4.6190  5.0259
  45  1.046668  3.7694  4.4785  0.0100  5.6263  5.4218  4.7599  4.4027  4.0821  3.6531  3.3516  3.3175  4.5317  4.9269
  46  1.062427  3.7731  4.4658  0.0443  5.4898  5.3128  4.6683  4.3189  4.0040  3.5852  3.2915  3.2587  4.4452  4.8295
  47  1.078474  3.7768  4.4523  0.0789  5.3559  5.2042  4.5766  4.2345  3.9253  3.5160  3.2299  3.1983  4.3584  4.7323
  48  1.094902  3.7804  4.4382  0.1140  5.2210  5.0929  4.4842  4.1498  3.8464  3.4467  3.1679  3.1378  4.2709  4.6343
  49  1.110404  3.7837  4.4248  0.1469  5.0954  4.9886  4.3986  4.0709  3.7728  3.3818  3.1100  3.0809  4.1894  4.5437
  50  1.122386  3.7863  4.4138  0.1730  5.0016  4.9111  4.3319  4.0078  3.7124  3.3277  3.0613  3.0321  4.1249  4.4739
  51  1.139715  3.7900  4.3990  0.2090  4.8817  4.8132  4.2402  3.9188  3.6251  3.2487  2.9902  2.9593  4.0351  4.3793
  52  1.233749  3.8077  4.3177  0.3958  4.2606  4.2641  3.7569  3.4667  3.1991  2.8651  2.6417  2.6132  3.5720  3.8770
  53  1.375193  3.8274  4.2011  0.6381  3.5267  3.5630  3.1355  2.8846  2.6525  2.3640  2.1796  2.1554  2.9753  3.2349
  54  1.394039  3.8293  4.1840  0.6688  3.4403  3.4747  3.0562  2.8107  2.5837  2.2999  2.1198  2.0965  2.8994  3.1532
  55  1.407312  3.8306  4.1726  0.6894  3.3826  3.4156  3.0030  2.7610  2.5373  2.2566  2.0794  2.0566  2.8484  3.0985
  56  1.416721  3.8313  4.1641  0.7039  3.3429  3.3750  2.9659  2.7259  2.5042  2.2253  2.0499  2.0273  2.8126  3.0604
  57  1.424495  3.8319  4.1567  0.7159  3.3107  3.3420  2.9353  2.6967  2.4764  2.1988  2.0246  2.0022  2.7829  3.0292
  58  1.431548  3.8323  4.1497  0.7268  3.2817  3.3124  2.9075  2.6700  2.4507  2.1741  2.0009  1.9786  2.7557  3.0009
  59  1.438494  3.8327  4.1427  0.7376  3.2530  3.2832  2.8801  2.6435  2.4251  2.1495  1.9772  1.9550  2.7289  2.9730
  60  1.446241  3.8332  4.1351  0.7493  3.2220  3.2518  2.8504  2.6148  2.3973  2.1226  1.9514  1.9291  2.6998  2.9428
  61  1.455052  3.8337  4.1267  0.7624  3.1874  3.2167  2.8171  2.5826  2.3661  2.0926  1.9224  1.9002  2.6672  2.9091
  62  1.464645  3.8343  4.1176  0.7765  3.1502  3.1791  2.7814  2.5480  2.3325  2.0602  1.8912  1.8690  2.6322  2.8728
  63  1.474329  3.8348  4.1084  0.7906  3.1130  3.1414  2.7456  2.5131  2.2987  2.0274  1.8596  1.8373  2.5969  2.8365
  64  1.483600  3.8352  4.0993  0.8042  3.0777  3.1055  2.7112  2.4796  2.2660  1.9957  1.8288  1.8065  2.5631  2.8017
  65  1.492464  3.8356  4.0904  0.8171  3.0446  3.0717  2.6787  2.4478  2.2349  1.9653  1.7992  1.7769  2.5311  2.7688
  66  1.500240  3.8357  4.0818  0.8285  3.0158  3.0422  2.6498  2.4193  2.2067  1.9374  1.7718  1.7493  2.5024  2.7398
  67  1.507043  3.8357  4.0735  0.8387  2.9908  3.0166  2.6243  2.3938  2.1812  1.9119  1.7463  1.7238  2.4769  2.7142
  68  1.512822  3.8355  4.0656  0.8477  2.9693  2.9942  2.6017  2.3710  2.1583  1.8886  1.7229  1.7003  2.4542  2.6917
  69  1.518449  3.8352  4.0574  0.8564  2.9493  2.9733  2.5800  2.3488  2.1357  1.8654  1.6992  1.6765  2.4322  2.6703
  70  1.524042  3.8349  4.0489  0.8649  2.9300  2.9530  2.5587  2.3270  2.1133  1.8421  1.6753  1.6525  2.4105  2.6493
  71  1.529568  3.8344  4.0403  0.8734  2.9110  2.9331  2.5375  2.3051  2.0908  1.8186  1.6511  1.6282  2.3890  2.6285
  72  1.535314  3.8340  4.0313  0.8821  2.8917  2.9126  2.5158  2.2826  2.0676  1.7943  1.6260  1.6030  2.3668  2.6071
  73  1.541462  3.8335  4.0220  0.8913  2.8711  2.8910  2.4929  2.2589  2.0432  1.7688  1.5998  1.5767  2.3434  2.5846
  74  1.548236  3.8330  4.0121  0.9012  2.8488  2.8675  2.4681  2.2335  2.0170  1.7416  1.5718  1.5486  2.3182  2.5602
  75  1.555661  3.8326  4.0017  0.9119  2.8246  2.8421  2.4414  2.2061  1.9890  1.7125  1.5419  1.5186  2.2911  2.5339
