#NUMBER OF AGES=1 MAGS=10
#----------------------------------------------------       
#MIX-LEN  Y      Z          Zeff        [Fe/H] [a/Fe]
# 1.9380  0.3300 1.5308E-03 1.5308E-03  -1.00   0.00
#----------------------------------------------------       
#**PHOTOMETRIC SYSTEM**: Bessell UBV(RI)c + 2MASS JHKs + Kepler (Vega)
#AGE= 3.000 EEPS=272
#EEP   M/Mo    LogTeff  LogG   LogL/Lo U       B       V       R       I       J       H       Ks      Kp      D51     
  61  0.762668  3.8126  4.5552 -0.0311  5.0900  5.3240  4.9102  4.6424  4.3690  4.0250  3.7770  3.7559  4.7314  4.9993
  62  0.768149  3.8144  4.5485 -0.0141  5.0412  5.2759  4.8671  4.6022  4.3316  3.9916  3.7469  3.7263  4.6902  4.9548
  63  0.773592  3.8161  4.5417  0.0027  4.9935  5.2286  4.8245  4.5625  4.2945  3.9583  3.7169  3.6969  4.6495  4.9109
  64  0.778972  3.8178  4.5350  0.0192  4.9468  5.1819  4.7825  4.5232  4.2579  3.9255  3.6873  3.6677  4.6092  4.8675
  65  0.784286  3.8195  4.5282  0.0355  4.9011  5.1359  4.7410  4.4844  4.2218  3.8930  3.6579  3.6388  4.5695  4.8247
  66  0.789509  3.8211  4.5215  0.0516  4.8565  5.0907  4.7001  4.4461  4.1862  3.8609  3.6290  3.6102  4.5303  4.7825
  67  0.794632  3.8227  4.5149  0.0675  4.8129  5.0461  4.6597  4.4085  4.1511  3.8294  3.6006  3.5822  4.4917  4.7408
  68  0.799642  3.8243  4.5084  0.0831  4.7702  5.0023  4.6200  4.3714  4.1167  3.7984  3.5728  3.5546  4.4538  4.6998
  69  0.804477  3.8259  4.5021  0.0982  4.7289  4.9597  4.5814  4.3354  4.0832  3.7682  3.5458  3.5278  4.4168  4.6599
  70  0.809125  3.8273  4.4959  0.1129  4.6890  4.9185  4.5441  4.3005  4.0507  3.7390  3.5195  3.5018  4.3811  4.6214
  71  0.813620  3.8288  4.4897  0.1271  4.6504  4.8786  4.5078  4.2665  4.0191  3.7106  3.4939  3.4764  4.3463  4.5840
  72  0.818006  3.8302  4.4837  0.1411  4.6127  4.8396  4.4722  4.2333  3.9882  3.6828  3.4689  3.4517  4.3123  4.5474
  73  0.822322  3.8315  4.4778  0.1548  4.5758  4.8012  4.4372  4.2006  3.9577  3.6554  3.4442  3.4273  4.2788  4.5113
  74  0.826605  3.8329  4.4720  0.1684  4.5394  4.7632  4.4025  4.1682  3.9276  3.6283  3.4200  3.4032  4.2456  4.4755
  75  0.830876  3.8343  4.4662  0.1819  4.5035  4.7253  4.3680  4.1360  3.8977  3.6014  3.3959  3.3793  4.2126  4.4399
  76  0.835163  3.8357  4.4606  0.1954  4.4677  4.6875  4.3335  4.1038  3.8679  3.5747  3.3721  3.3557  4.1796  4.4043
  77  0.839491  3.8371  4.4550  0.2090  4.4318  4.6494  4.2989  4.0716  3.8380  3.5480  3.3483  3.3321  4.1465  4.3685
  78  0.843876  3.8386  4.4495  0.2226  4.3957  4.6110  4.2639  4.0391  3.8080  3.5212  3.3246  3.3085  4.1131  4.3323
  79  0.848339  3.8401  4.4440  0.2364  4.3593  4.5721  4.2285  4.0062  3.7777  3.4943  3.3008  3.2848  4.0794  4.2957
  80  0.852899  3.8417  4.4386  0.2504  4.3223  4.5325  4.1925  3.9728  3.7471  3.4671  3.2769  3.2610  4.0451  4.2585
  81  0.857593  3.8434  4.4333  0.2648  4.2845  4.4918  4.1556  3.9387  3.7159  3.4395  3.2528  3.2370  4.0100  4.2203
  82  0.863296  3.8454  4.4269  0.2822  4.2391  4.4424  4.1108  3.8975  3.6784  3.4063  3.2239  3.2082  3.9676  4.1740
  83  0.868970  3.8475  4.4208  0.2995  4.1947  4.3929  4.0663  3.8569  3.6416  3.3737  3.1957  3.1802  3.9255  4.1278
  84  0.874519  3.8495  4.4148  0.3165  4.1516  4.3442  4.0227  3.8171  3.6057  3.3419  3.1682  3.1530  3.8844  4.0824
  85  0.879881  3.8516  4.4090  0.3330  4.1100  4.2969  3.9804  3.7786  3.5711  3.3113  3.1419  3.1269  3.8445  4.0383
  86  0.885011  3.8535  4.4035  0.3488  4.0701  4.2514  3.9396  3.7416  3.5378  3.2819  3.1166  3.1018  3.8061  3.9959
  87  0.889886  3.8554  4.3982  0.3640  4.0319  4.2079  3.9006  3.7061  3.5058  3.2538  3.0924  3.0778  3.7693  3.9554
  88  0.894498  3.8572  4.3932  0.3784  3.9954  4.1665  3.8633  3.6722  3.4753  3.2269  3.0693  3.0548  3.7342  3.9166
  89  0.898853  3.8589  4.3883  0.3922  3.9594  4.1274  3.8277  3.6393  3.4454  3.2008  3.0469  3.0324  3.7003  3.8798
  90  0.902968  3.8605  4.3836  0.4054  3.9248  4.0902  3.7936  3.6077  3.4167  3.1758  3.0255  3.0107  3.6679  3.8445
  91  0.906914  3.8621  4.3790  0.4182  3.8913  4.0542  3.7606  3.5771  3.3888  3.1515  3.0047  2.9897  3.6365  3.8104
  92  0.910709  3.8636  4.3745  0.4306  3.8588  4.0193  3.7285  3.5474  3.3617  3.1280  2.9845  2.9693  3.6060  3.7772
