#NUMBER OF AGES=1 
#----------------------------------------------------       
#MIX-LEN  Y      Z          Zeff        [Fe/H] [a/Fe]
# 1.9380  0.3300 4.8170E-03 4.8170E-03  -0.50   0.00
#----------------------------------------------------       
#**PHOTOMETRIC SYSTEM**: Bessell UBV(RI)c + 2MASS JHKs + Kepler (Vega)
#----------------------------------------------------       
#AGE= 1.000 EEPS=277
#EEP   M/Mo    LogTeff  LogG   LogL/Lo U       B       V       R       I       J       H       Ks      Kp      D51     
  62  1.232823  3.9115  4.3297  0.7984  2.9165  2.9722  2.7691  2.6684  2.5792  2.4471  2.3997  2.3836  2.6972  2.7890
  63  1.241655  3.9136  4.3267  0.8131  2.8791  2.9316  2.7327  2.6359  2.5512  2.4229  2.3790  2.3630  2.6632  2.7509
  64  1.341641  3.9360  4.2794  0.9836  2.4454  2.4773  2.3299  2.2716  2.2263  2.1348  2.1201  2.1054  2.2805  2.3321
  65  1.365751  3.9405  4.2638  1.0249  2.3414  2.3723  2.2364  2.1849  2.1459  2.0613  2.0510  2.0367  2.1899  2.2359
  66  1.384930  3.9437  4.2495  1.0581  2.2579  2.2892  2.1611  2.1141  2.0797  1.9998  1.9926  1.9786  2.1166  2.1589
  67  1.398883  3.9458  4.2387  1.0814  2.1990  2.2309  2.1077  2.0635  2.0320  1.9551  1.9497  1.9361  2.0644  2.1045
  68  1.408778  3.9469  4.2302  1.0978  2.1578  2.1902  2.0698  2.0273  1.9974  1.9223  1.9179  1.9045  2.0272  2.0660
  69  1.416387  3.9476  4.2225  1.1105  2.1259  2.1582  2.0396  1.9981  1.9692  1.8950  1.8913  1.8780  1.9975  2.0355
  70  1.422638  3.9480  4.2150  1.1213  2.0987  2.1308  2.0133  1.9723  1.9441  1.8704  1.8669  1.8537  1.9714  2.0090
  71  1.428335  3.9481  4.2073  1.1313  2.0736  2.1052  1.9884  1.9478  1.9200  1.8464  1.8431  1.8300  1.9467  1.9840
  72  1.433853  3.9482  4.1995  1.1411  2.0491  2.0802  1.9639  1.9236  1.8960  1.8225  1.8193  1.8062  1.9223  1.9594
  73  1.439613  3.9482  4.1913  1.1512  2.0239  2.0544  1.9386  1.8985  1.8713  1.7978  1.7947  1.7816  1.8971  1.9340
  74  1.445961  3.9483  4.1828  1.1620  1.9969  2.0267  1.9117  1.8718  1.8450  1.7715  1.7685  1.7554  1.8703  1.9070
  75  1.452989  3.9484  4.1735  1.1738  1.9674  1.9966  1.8822  1.8427  1.8162  1.7428  1.7399  1.7269  1.8409  1.8774
  76  1.460283  3.9484  4.1634  1.1860  1.9366  1.9650  1.8512  1.8120  1.7857  1.7122  1.7094  1.6964  1.8100  1.8464
  77  1.468033  3.9483  4.1525  1.1988  1.9046  1.9320  1.8186  1.7796  1.7535  1.6798  1.6769  1.6640  1.7775  1.8138
  78  1.475787  3.9481  4.1412  1.2116  1.8727  1.8989  1.7858  1.7467  1.7207  1.6467  1.6436  1.6307  1.7447  1.7809
  79  1.483451  3.9478  4.1297  1.2242  1.8413  1.8663  1.7532  1.7141  1.6880  1.6134  1.6101  1.5972  1.7120  1.7483
  80  1.490764  3.9474  4.1181  1.2362  1.8114  1.8349  1.7216  1.6823  1.6561  1.5807  1.5772  1.5642  1.6804  1.7169
  81  1.497747  3.9468  4.1067  1.2475  1.7831  1.8050  1.6914  1.6518  1.6252  1.5490  1.5451  1.5320  1.6500  1.6868
  82  1.501672  3.9465  4.0998  1.2540  1.7671  1.7879  1.6740  1.6341  1.6073  1.5305  1.5263  1.5131  1.6325  1.6695
  83  1.505429  3.9460  4.0930  1.2601  1.7518  1.7715  1.6571  1.6170  1.5898  1.5123  1.5077  1.4945  1.6155  1.6528
  84  1.509064  3.9456  4.0862  1.2661  1.7370  1.7556  1.6407  1.6002  1.5726  1.4943  1.4894  1.4761  1.5989  1.6365
  85  1.512613  3.9451  4.0794  1.2719  1.7226  1.7400  1.6246  1.5836  1.5556  1.4765  1.4712  1.4579  1.5826  1.6205
  86  1.516113  3.9445  4.0725  1.2777  1.7084  1.7246  1.6085  1.5671  1.5387  1.4587  1.4530  1.4396  1.5663  1.6047
  87  1.519564  3.9440  4.0655  1.2834  1.6943  1.7092  1.5924  1.5506  1.5216  1.4407  1.4345  1.4210  1.5500  1.5888
  88  1.523030  3.9433  4.0583  1.2892  1.6802  1.6938  1.5763  1.5339  1.5043  1.4225  1.4158  1.4022  1.5336  1.5728
  89  1.526533  3.9427  4.0509  1.2949  1.6660  1.6782  1.5599  1.5169  1.4867  1.4038  1.3966  1.3829  1.5169  1.5566
  90  1.530082  3.9420  4.0431  1.3008  1.6517  1.6624  1.5431  1.4995  1.4687  1.3846  1.3767  1.3630  1.4999  1.5402
  91  1.533713  3.9412  4.0352  1.3068  1.6372  1.6463  1.5260  1.4817  1.4502  1.3649  1.3563  1.3425  1.4825  1.5233
  92  1.537417  3.9404  4.0267  1.3129  1.6224  1.6297  1.5084  1.4633  1.4309  1.3442  1.3350  1.3210  1.4645  1.5060
  93  1.541236  3.9395  4.0180  1.3192  1.6072  1.6128  1.4903  1.4444  1.4110  1.3229  1.3128  1.2987  1.4459  1.4882
