#NUMBER OF AGES=1 
#----------------------------------------------------       
#MIX-LEN  Y      Z          Zeff        [Fe/H] [a/Fe]
# 1.9380  0.3300 4.8170E-03 4.8170E-03  -0.50   0.00
#----------------------------------------------------       
#**PHOTOMETRIC SYSTEM**: Bessell UBV(RI)c + 2MASS JHKs + Kepler (Vega)
#----------------------------------------------------       
#AGE= 1.500 EEPS=274
#EEP   M/Mo    LogTeff  LogG   LogL/Lo U       B       V       R       I       J       H       Ks      Kp      D51     
  66  1.431376  3.9037  4.2087  0.9531  2.5409  2.5873  2.3743  2.2633  2.1633  2.0165  1.9587  1.9417  2.2962  2.3987
  67  1.437555  3.9042  4.2020  0.9638  2.5140  2.5589  2.3472  2.2374  2.1387  1.9927  1.9359  1.9189  2.2698  2.3712
  68  1.444320  3.9048  4.1950  0.9751  2.4856  2.5287  2.3186  2.2100  2.1125  1.9676  1.9118  1.8948  2.2419  2.3421
  69  1.451647  3.9054  4.1874  0.9873  2.4552  2.4964  2.2879  2.1805  2.0845  1.9406  1.8859  1.8688  2.2119  2.3108
  70  1.459308  3.9060  4.1794  0.9999  2.4236  2.4630  2.2561  2.1500  2.0553  1.9124  1.8588  1.8418  2.1808  2.2785
  71  1.466924  3.9064  4.1709  1.0125  2.3924  2.4299  2.2244  2.1194  2.0259  1.8838  1.8310  1.8140  2.1497  2.2463
  72  1.474539  3.9068  4.1622  1.0250  2.3614  2.3971  2.1928  2.0888  1.9963  1.8548  1.8027  1.7857  2.1187  2.2144
  73  1.482001  3.9070  4.1531  1.0372  2.3310  2.3650  2.1618  2.0585  1.9668  1.8257  1.7742  1.7571  2.0880  2.1831
  74  1.489311  3.9071  4.1437  1.0492  2.3014  2.3339  2.1313  2.0285  1.9373  1.7964  1.7452  1.7281  2.0578  2.1524
  75  1.496388  3.9071  4.1339  1.0609  2.2728  2.3038  2.1017  1.9991  1.9081  1.7670  1.7159  1.6988  2.0283  2.1227
  76  1.503196  3.9069  4.1238  1.0721  2.2454  2.2751  2.0730  1.9703  1.8793  1.7377  1.6865  1.6693  1.9995  2.0941
  77  1.509723  3.9065  4.1134  1.0830  2.2190  2.2475  2.0452  1.9422  1.8509  1.7087  1.6571  1.6398  1.9716  2.0664
  78  1.516017  3.9061  4.1029  1.0935  2.1936  2.2211  2.0183  1.9148  1.8229  1.6798  1.6276  1.6103  1.9443  2.0398
  79  1.522140  3.9055  4.0921  1.1037  2.1691  2.1956  1.9921  1.8878  1.7952  1.6510  1.5981  1.5807  1.9177  2.0139
  80  1.528037  3.9048  4.0810  1.1136  2.1454  2.1711  1.9666  1.8614  1.7678  1.6222  1.5684  1.5509  1.8917  1.9888
  81  1.533834  3.9039  4.0695  1.1232  2.1226  2.1475  1.9416  1.8353  1.7404  1.5932  1.5381  1.5206  1.8660  1.9644
  82  1.537423  3.9033  4.0622  1.1291  2.1087  2.1331  1.9263  1.8191  1.7233  1.5750  1.5191  1.5015  1.8502  1.9495
  83  1.541018  3.9027  4.0547  1.1351  2.0948  2.1188  1.9110  1.8029  1.7061  1.5565  1.4997  1.4821  1.8343  1.9346
  84  1.544633  3.9020  4.0470  1.1410  2.0810  2.1045  1.8956  1.7865  1.6886  1.5377  1.4799  1.4622  1.8183  1.9196
  85  1.548281  3.9012  4.0390  1.1470  2.0672  2.0903  1.8802  1.7699  1.6709  1.5186  1.4596  1.4419  1.8022  1.9047
  86  1.551952  3.9004  4.0308  1.1529  2.0534  2.0761  1.8647  1.7533  1.6529  1.4991  1.4389  1.4211  1.7860  1.8898
  87  1.555586  3.8995  4.0223  1.1588  2.0399  2.0623  1.8494  1.7366  1.6347  1.4793  1.4178  1.3999  1.7699  1.8750
  88  1.559202  3.8985  4.0136  1.1647  2.0266  2.0488  1.8343  1.7200  1.6165  1.4592  1.3962  1.3782  1.7539  1.8606
  89  1.562809  3.8975  4.0046  1.1704  2.0136  2.0357  1.8193  1.7034  1.5981  1.4389  1.3743  1.3562  1.7380  1.8463
  90  1.566408  3.8963  3.9955  1.1762  2.0006  2.0228  1.8044  1.6868  1.5797  1.4183  1.3520  1.3339  1.7221  1.8322
