#NUMBER OF AGES=1 
#----------------------------------------------------       
#MIX-LEN  Y      Z          Zeff        [Fe/H] [a/Fe]
# 1.9380  0.2478 1.7242E-03 1.7242E-03  -1.00   0.00
#----------------------------------------------------       
#**PHOTOMETRIC SYSTEM**: Bessell UBV(RI)c + 2MASS JHKs + Kepler (Vega)
#----------------------------------------------------       

#AGE= 0.500 EEPS=365
#EEP   M/Mo    LogTeff  LogG   LogL/Lo U       B       V       R       I       J       H       Ks      Kp      D51     
  76  2.099795  4.0700  4.2521  1.7416  0.6616  1.0229  1.0506  1.0714  1.1152  1.1807  1.2254  1.2401  1.0307  1.0229
  77  2.110539  4.0698  4.2409  1.7542  0.6291  0.9900  1.0177  1.0385  1.0824  1.1477  1.1923  1.2071  0.9979  0.9901
  78  2.121358  4.0695  4.2291  1.7670  0.5960  0.9563  0.9839  1.0047  1.0486  1.1136  1.1580  1.1729  0.9641  0.9564
  79  2.132283  4.0691  4.2167  1.7799  0.5623  0.9216  0.9491  0.9698  1.0137  1.0783  1.1225  1.1374  0.9293  0.9216
  80  2.143240  4.0686  4.2038  1.7929  0.5282  0.8862  0.9135  0.9341  0.9779  1.0420  1.0861  1.1009  0.8937  0.8861
  81  2.154068  4.0679  4.1903  1.8058  0.4940  0.8503  0.8773  0.8978  0.9415  1.0049  1.0488  1.0636  0.8575  0.8499
  82  2.160480  4.0675  4.1822  1.8135  0.4736  0.8287  0.8555  0.8759  0.9196  0.9825  1.0262  1.0410  0.8357  0.8282
  83  2.166907  4.0670  4.1739  1.8212  0.4532  0.8071  0.8336  0.8539  0.8975  0.9600  1.0035  1.0183  0.8138  0.8064
  84  2.173299  4.0664  4.1654  1.8288  0.4328  0.7853  0.8116  0.8318  0.8753  0.9372  0.9806  0.9953  0.7917  0.7844
  85  2.179539  4.0658  4.1567  1.8363  0.4124  0.7633  0.7893  0.8094  0.8528  0.9141  0.9573  0.9719  0.7694  0.7622
  86  2.185732  4.0652  4.1479  1.8438  0.3921  0.7412  0.7670  0.7870  0.8302  0.8909  0.9339  0.9484  0.7471  0.7399
  87  2.191864  4.0645  4.1390  1.8512  0.3719  0.7192  0.7446  0.7645  0.8076  0.8676  0.9103  0.9248  0.7247  0.7176
  88  2.197919  4.0638  4.1299  1.8586  0.3518  0.6971  0.7222  0.7419  0.7848  0.8441  0.8866  0.9010  0.7022  0.6952
  89  2.203975  4.0630  4.1208  1.8658  0.3318  0.6749  0.6997  0.7192  0.7620  0.8205  0.8628  0.8770  0.6797  0.6728
  90  2.209951  4.0622  4.1114  1.8731  0.3118  0.6526  0.6769  0.6964  0.7389  0.7966  0.8386  0.8527  0.6569  0.6501
  91  2.215823  4.0613  4.1018  1.8803  0.2917  0.6301  0.6540  0.6733  0.7156  0.7724  0.8141  0.8282  0.6340  0.6273
  92  2.221664  4.0604  4.0922  1.8875  0.2716  0.6074  0.6310  0.6501  0.6921  0.7480  0.7895  0.8034  0.6109  0.6043
  93  2.227470  4.0595  4.0823  1.8947  0.2515  0.5846  0.6078  0.6267  0.6684  0.7233  0.7645  0.7783  0.5876  0.5811
  94  2.233244  4.0584  4.0721  1.9019  0.2314  0.5615  0.5842  0.6029  0.6443  0.6983  0.7391  0.7527  0.5640  0.5577
  95  2.239006  4.0574  4.0618  1.9090  0.2112  0.5382  0.5604  0.5789  0.6200  0.6729  0.7133  0.7268  0.5401  0.5340
  96  2.244724  4.0562  4.0513  1.9161  0.1910  0.5148  0.5365  0.5547  0.5955  0.6472  0.6873  0.7006  0.5161  0.5101
  97  2.250389  4.0551  4.0405  1.9233  0.1707  0.4910  0.5122  0.5302  0.5706  0.6211  0.6608  0.6739  0.4917  0.4859
  98  2.256011  4.0538  4.0296  1.9304  0.1503  0.4671  0.4877  0.5055  0.5455  0.5948  0.6341  0.6470  0.4672  0.4616
  99  2.261591  4.0525  4.0185  1.9375  0.1300  0.4430  0.4631  0.4806  0.5202  0.5681  0.6070  0.6197  0.4424  0.4370
 100  2.267131  4.0512  4.0072  1.9446  0.1095  0.4187  0.4382  0.4554  0.4946  0.5412  0.5796  0.5921  0.4175  0.4122
 101  2.272625  4.0499  3.9958  1.9517  0.0891  0.3943  0.4132  0.4302  0.4689  0.5141  0.5521  0.5643  0.3924  0.3873
 102  2.278073  4.0485  3.9842  1.9588  0.0687  0.3698  0.3883  0.4049  0.4431  0.4869  0.5244  0.5364  0.3673  0.3625
 103  2.283470  4.0472  3.9727  1.9660  0.0482  0.3452  0.3633  0.3797  0.4173  0.4597  0.4967  0.5084  0.3422  0.3376
 104  2.288815  4.0458  3.9612  1.9731  0.0278  0.3207  0.3384  0.3545  0.3915  0.4325  0.4690  0.4805  0.3171  0.3127
 105  2.294099  4.0446  3.9498  1.9803  0.0074  0.2964  0.3137  0.3295  0.3661  0.4057  0.4417  0.4529  0.2923  0.2881
 106  2.299279  4.0434  3.9390  1.9877 -0.0129  0.2726  0.2896  0.3052  0.3413  0.3798  0.4153  0.4264  0.2681  0.2641
 107  2.304364  4.0426  3.9290  1.9951 -0.0332  0.2496  0.2665  0.2820  0.3177  0.3552  0.3903  0.4013  0.2449  0.2411
 108  2.309230  4.0422  3.9208  2.0026 -0.0529  0.2287  0.2457  0.2611  0.2967  0.3337  0.3686  0.3795  0.2240  0.2202
 109  2.313765  4.0424  3.9152  2.0102 -0.0716  0.2109  0.2284  0.2439  0.2795  0.3169  0.3518  0.3628  0.2067  0.2029
 110  2.317630  4.0436  3.9133  2.0174 -0.0881  0.1980  0.2164  0.2322  0.2683  0.3069  0.3420  0.3533  0.1948  0.1908
 111  2.320698  4.0457  3.9155  2.0241 -0.1015  0.1911  0.2108  0.2272  0.2641  0.3048  0.3406  0.3523  0.1894  0.1850
 112  2.321306  4.0463  3.9166  2.0255 -0.1042  0.1903  0.2103  0.2268  0.2640  0.3053  0.3412  0.3531  0.1890  0.1845
 113  2.321913  4.0470  3.9180  2.0271 -0.1069  0.1897  0.2102  0.2269  0.2643  0.3064  0.3425  0.3546  0.1889  0.1843
 114  2.322520  4.0477  3.9194  2.0287 -0.1097  0.1893  0.2102  0.2270  0.2647  0.3076  0.3439  0.3562  0.1890  0.1842
 115  2.323127  4.0486  3.9214  2.0304 -0.1125  0.1893  0.2107  0.2277  0.2658  0.3096  0.3462  0.3586  0.1896  0.1847
 116  2.323733  4.0496  3.9238  2.0322 -0.1154  0.1896  0.2115  0.2288  0.2673  0.3122  0.3491  0.3617  0.1905  0.1854
 117  2.324339  4.0509  3.9269  2.0343 -0.1183  0.1904  0.2130  0.2307  0.2696  0.3158  0.3530  0.3659  0.1921  0.1869
 118  2.324944  4.0523  3.9306  2.0365 -0.1214  0.1919  0.2153  0.2332  0.2728  0.3204  0.3581  0.3713  0.1945  0.1890
 119  2.325547  4.0540  3.9351  2.0389 -0.1244  0.1940  0.2183  0.2367  0.2769  0.3262  0.3644  0.3780  0.1977  0.1919
 120  2.326148  4.0561  3.9406  2.0417 -0.1277  0.1970  0.2223  0.2412  0.2822  0.3336  0.3724  0.3865  0.2019  0.1957
 121  2.326746  4.0586  3.9475  2.0450 -0.1312  0.2010  0.2276  0.2471  0.2891  0.3430  0.3826  0.3971  0.2075  0.2009
 122  2.327338  4.0617  3.9562  2.0490 -0.1352  0.2064  0.2345  0.2547  0.2979  0.3549  0.3954  0.4106  0.2146  0.2076
 123  2.327916  4.0658  3.9673  2.0542 -0.1404  0.2133  0.2435  0.2646  0.3093  0.3704  0.4121  0.4280  0.2240  0.2163
 124  2.328465  4.0711  3.9817  2.0613 -0.1474  0.2221  0.2549  0.2772  0.3239  0.3901  0.4334  0.4503  0.2358  0.2273
 125  2.328945  4.0782  3.9995  2.0716 -0.1584  0.2314  0.2675  0.2914  0.3407  0.4136  0.4588  0.4771  0.2491  0.2395
 126  2.329309  4.0864  4.0184  2.0859 -0.1758  0.2375  0.2780  0.3037  0.3557  0.4364  0.4838  0.5036  0.2602  0.2493
 127  2.329643  4.0944  4.0360  2.1003 -0.1933  0.2422  0.2867  0.3141  0.3688  0.4567  0.5062  0.5274  0.2695  0.2574
 128  2.329791  4.0906  4.0369  2.0843 -0.1618  0.2631  0.3055  0.3321  0.3854  0.4699  0.5185  0.5390  0.2880  0.2765
 129  2.329899  4.0823  4.0237  2.0642 -0.1302  0.2713  0.3093  0.3340  0.3845  0.4613  0.5078  0.5268  0.2911  0.2809
 130  2.330074  4.0716  3.9705  2.0747 -0.1803  0.1907  0.2242  0.2467  0.2935  0.3602  0.4034  0.4205  0.2051  0.1965
 131  2.330219  4.0656  3.9277  2.0933 -0.2401  0.1133  0.1449  0.1662  0.2108  0.2716  0.3126  0.3288  0.1253  0.1176
 132  2.330461  4.0575  3.8786  2.1100 -0.2983  0.0309  0.0600  0.0795  0.1209  0.1736  0.2119  0.2265  0.0395  0.0331
 133  2.330834  4.0477  3.8270  2.1227 -0.3482 -0.0486 -0.0231 -0.0056  0.0318  0.0746  0.1094  0.1222 -0.0445 -0.0494
 134  2.331304  4.0381  3.7799  2.1313 -0.3857 -0.1163 -0.0945 -0.0792 -0.0459 -0.0133  0.0181  0.0289 -0.1171 -0.1202
 135  2.331821  4.0291  3.7382  2.1371 -0.4133 -0.1730 -0.1549 -0.1417 -0.1124 -0.0897 -0.0615 -0.0526 -0.1785 -0.1801
 136  2.332358  4.0204  3.6995  2.1412 -0.4343 -0.2226 -0.2086 -0.1975 -0.1721 -0.1591 -0.1341 -0.1271 -0.2332 -0.2332
 137  2.332901  4.0118  3.6620  2.1444 -0.4508 -0.2685 -0.2589 -0.2501 -0.2286 -0.2258 -0.2039 -0.1990 -0.2845 -0.2829
 138  2.333442  4.0029  3.6239  2.1469 -0.4632 -0.3122 -0.3078 -0.3014 -0.2843 -0.2924 -0.2738 -0.2711 -0.3345 -0.3311
 139  2.333977  3.9934  3.5843  2.1488 -0.4724 -0.3545 -0.3561 -0.3527 -0.3407 -0.3606 -0.3459 -0.3455 -0.3841 -0.3786
 140  2.334500  3.9832  3.5423  2.1500 -0.4775 -0.3952 -0.4042 -0.4046 -0.3987 -0.4319 -0.4219 -0.4240 -0.4340 -0.4257
 141  2.335006  3.9720  3.4972  2.1505 -0.4770 -0.4331 -0.4519 -0.4572 -0.4585 -0.5071 -0.5027 -0.5075 -0.4838 -0.4719
 142  2.335488  3.9598  3.4488  2.1502 -0.4712 -0.4673 -0.4979 -0.5093 -0.5197 -0.5860 -0.5887 -0.5966 -0.5326 -0.5160
 143  2.335942  3.9465  3.3971  2.1489 -0.4610 -0.4943 -0.5394 -0.5598 -0.5824 -0.6686 -0.6807 -0.6918 -0.5785 -0.5548
 144  2.336361  3.9322  3.3424  2.1465 -0.4438 -0.5092 -0.5738 -0.6066 -0.6450 -0.7540 -0.7783 -0.7924 -0.6190 -0.5849
 145  2.336742  3.9171  3.2852  2.1430 -0.4233 -0.4925 -0.6004 -0.6566 -0.7156 -0.8482 -0.8857 -0.9016 -0.6553 -0.6018
 146  2.337084  3.9012  3.2264  2.1383 -0.3954 -0.4481 -0.6122 -0.6989 -0.7833 -0.9420 -0.9968 -1.0135 -0.6800 -0.6001
 147  2.337388  3.8848  3.1668  2.1326 -0.3566 -0.3987 -0.6014 -0.7173 -0.8322 -1.0220 -1.1022 -1.1208 -0.6854 -0.5776
 148  2.337657  3.8682  3.1070  2.1260 -0.3116 -0.3388 -0.5795 -0.7259 -0.8730 -1.0967 -1.2073 -1.2273 -0.6815 -0.5435
 149  2.337895  3.8514  3.0474  2.1182 -0.2594 -0.2736 -0.5495 -0.7247 -0.9035 -1.1640 -1.3077 -1.3300 -0.6696 -0.5015
 150  2.338104  3.8352  2.9897  2.1111 -0.2030 -0.2066 -0.5178 -0.7206 -0.9298 -1.2280 -1.4054 -1.4300 -0.6556 -0.4578
 151  2.338291  3.8185  2.9324  2.1018 -0.1358 -0.1224 -0.4764 -0.7098 -0.9505 -1.2870 -1.5002 -1.5264 -0.6339 -0.4025
 152  2.338459  3.8033  2.8797  2.0936 -0.0654 -0.0416 -0.4375 -0.6986 -0.9675 -1.3406 -1.5879 -1.6160 -0.6132 -0.3506
 153  2.338633  3.7889  2.8351  2.0809  0.0254  0.0519 -0.3867 -0.6735 -0.9682 -1.3771 -1.6576 -1.6876 -0.5794 -0.2872
 154  2.338810  3.7782  2.8078  2.0652  0.1123  0.1512 -0.3310 -0.6413 -0.9572 -1.3891 -1.6913 -1.7260 -0.5389 -0.2202
 155  2.338971  3.7703  2.7941  2.0475  0.2018  0.2327 -0.2743 -0.5967 -0.9255 -1.3815 -1.7071 -1.7414 -0.4906 -0.1569
 156  2.339114  3.7642  2.7883  2.0291  0.2876  0.3120 -0.2182 -0.5516 -0.8910 -1.3631 -1.7029 -1.7387 -0.4419 -0.0951
 157  2.339242  3.7592  2.7871  2.0101  0.3710  0.3880 -0.1625 -0.5051 -0.8533 -1.3386 -1.6901 -1.7275 -0.3925 -0.0345
 158  2.339364  3.7547  2.7882  1.9911  0.4539  0.4625 -0.1068 -0.4577 -0.8137 -1.3111 -1.6733 -1.7121 -0.3424  0.0255
 159  2.339489  3.7502  2.7892  1.9720  0.5396  0.5378 -0.0508 -0.4099 -0.7738 -1.2833 -1.6563 -1.6966 -0.2920  0.0859
 160  2.339687  3.7435  2.7797  1.9549  0.6442  0.6243  0.0044 -0.3673 -0.7427 -1.2704 -1.6590 -1.7024 -0.2454  0.1482
 161  2.339949  3.7358  2.7424  1.9614  0.7112  0.6615  0.0039 -0.3829 -0.7719 -1.3205 -1.7258 -1.7734 -0.2563  0.1562
 162  2.340062  3.7330  2.7116  1.9808  0.6966  0.6324 -0.0385 -0.4308 -0.8247 -1.3813 -1.7928 -1.8419 -0.3025  0.1169
 163  2.340178  3.7305  2.6825  2.0003  0.6780  0.6006 -0.0816 -0.4784 -0.8766 -1.4403 -1.8576 -1.9077 -0.3489  0.0764
 164  2.340296  3.7285  2.6549  2.0197  0.6549  0.5660 -0.1256 -0.5261 -0.9278 -1.4976 -1.9198 -1.9707 -0.3955  0.0346
