#----------------------------------------------------       
#MIX-LEN  Y      Z          Zeff        [Fe/H] [a/Fe]
# 1.9380  0.3300 1.5308E-03 1.5308E-03  -1.00   0.00
#----------------------------------------------------       
#**PHOTOMETRIC SYSTEM**: Bessell UBV(RI)c + 2MASS JHKs + Kepler (Vega)
#----------------------------------------------------       

#AGE= 1.250 EEPS=275
#EEP   M/Mo    LogTeff  LogG   LogL/Lo U       B       V       R       I       J       H       Ks      Kp      D51     
  44  0.831798  3.8283  4.5450  0.0797  4.7658  5.0010  4.6276  4.3850  4.1362  3.8271  3.6091  3.5917  4.4653  4.7045
  45  0.848981  3.8336  4.5301  0.1246  4.6426  4.8736  4.5131  4.2792  4.0389  3.7414  3.5336  3.5173  4.3565  4.5859
  46  0.870861  3.8405  4.5136  0.1797  4.4941  4.7169  4.3723  4.1495  3.9206  3.6383  3.4445  3.4289  4.2229  4.4397
  47  0.892125  3.8474  4.4993  0.2319  4.3564  4.5672  4.2382  4.0272  3.8103  3.5425  3.3629  3.3479  4.0965  4.3003
  48  0.907878  3.8525  4.4889  0.2703  4.2592  4.4563  4.1398  3.9384  3.7310  3.4734  3.3042  3.2900  4.0042  4.1976
  49  0.920302  3.8565  4.4806  0.3006  4.1830  4.3691  4.0622  3.8683  3.6685  3.4188  3.2579  3.2442  3.9313  4.1166
  50  0.931218  3.8600  4.4735  0.3270  4.1137  4.2938  3.9940  3.8058  3.6121  3.3704  3.2171  3.2031  3.8668  4.0458
  51  0.941524  3.8635  4.4673  0.3519  4.0477  4.2236  3.9299  3.7469  3.5589  3.3252  3.1795  3.1650  3.8062  3.9794
  52  0.949151  3.8661  4.4632  0.3700  3.9994  4.1721  3.8830  3.7039  3.5203  3.2927  3.1528  3.1379  3.7618  3.9307
  53  0.956987  3.8690  4.4596  0.3885  3.9505  4.1192  3.8351  3.6603  3.4816  3.2604  3.1265  3.1113  3.7168  3.8809
  54  0.964844  3.8719  4.4563  0.4070  3.9046  4.0654  3.7874  3.6181  3.4451  3.2297  3.1018  3.0866  3.6726  3.8309
  55  0.972564  3.8748  4.4535  0.4251  3.8605  4.0125  3.7409  3.5773  3.4102  3.2005  3.0785  3.0635  3.6296  3.7819
  56  0.980069  3.8778  4.4511  0.4425  3.8181  3.9612  3.6959  3.5380  3.3769  3.1728  3.0567  3.0419  3.5882  3.7346
  57  0.987303  3.8807  4.4492  0.4593  3.7770  3.9120  3.6528  3.5004  3.3451  3.1466  3.0362  3.0216  3.5485  3.6892
  58  0.994262  3.8835  4.4477  0.4753  3.7352  3.8656  3.6114  3.4636  3.3134  3.1209  3.0162  3.0014  3.5101  3.6460
  59  1.000943  3.8863  4.4464  0.4907  3.6945  3.8215  3.5720  3.4283  3.2828  3.0964  2.9973  2.9822  3.4733  3.6048
  60  1.007393  3.8891  4.4455  0.5054  3.6551  3.7792  3.5341  3.3944  3.2537  3.0732  2.9795  2.9641  3.4380  3.5653
  61  1.013653  3.8918  4.4449  0.5197  3.6169  3.7383  3.4976  3.3620  3.2260  3.0513  2.9629  2.9472  3.4041  3.5272
