###
# timestamp: 2455849.5784266
# Gaussian 1 [amp, RV +/- err, wid]: [1.00, 141.66 +/- 0.05, 15.00]
# Gaussian 2 [amp, RV +/- err, wid]: [0.99, 35.00 +/- 0.00, 15.00]
# Uncorrected_RV, BF_amp, Gaussian_fit
###
300.0 0.0 2.31406401867e-18
298.5 0.0 5.663291692e-18
297.0 -0.00418000163684 1.37220673741e-17
295.5 0.00137298637365 3.2917528406e-17
294.0 0.00648192606607 7.81793302995e-17
292.5 0.0145182297366 1.83828874357e-16
291.0 0.0185509006954 4.2794954118e-16
289.5 0.0174252880264 9.8634411447e-16
288.0 0.0138662888389 2.2507196628e-15
286.5 0.00853738447625 5.08477110749e-15
285.0 0.000378297449557 1.13730897334e-14
283.5 -0.0116804602264 2.5185036166e-14
282.0 -0.0180593713102 5.5215848093e-14
280.5 -0.0155791775025 1.19851085166e-13
279.0 -0.00943275656918 2.57559307819e-13
277.5 -0.00495304224734 5.47986151263e-13
276.0 0.00344421219514 1.15430073482e-12
274.5 0.011382696665 2.40727339639e-12
273.0 0.0183283947062 4.97037224766e-12
271.5 0.015907114123 1.01603687545e-11
270.0 0.00768350235971 2.05630286214e-11
268.5 0.00740973829771 4.12023270365e-11
267.0 0.013868674258 8.17360159336e-11
265.5 0.0221431480951 1.60532230618e-10
264.0 0.0273403771929 3.12153400806e-10
262.5 0.0273956323566 6.00939783834e-10
261.0 0.0258359564791 1.14538343336e-09
259.5 0.0155088418433 2.16136389921e-09
258.0 0.00213129401307 4.03795936725e-09
256.5 -0.011770429688 7.46883819238e-09
255.0 -0.013173372096 1.36773264376e-08
253.5 -0.00855998827639 2.47974160757e-08
252.0 0.00814882959697 4.4511138323e-08
250.5 0.0286159372327 7.91021027015e-08
249.0 0.0533089920219 1.39176019207e-07
247.5 0.0615986969026 2.42436411954e-07
246.0 0.061634893738 4.18107868249e-07
244.5 0.0458883526591 7.13897544715e-07
243.0 0.0175130561851 1.2068144213e-06
241.5 -0.00529271655534 2.01977108001e-06
240.0 -0.0233581960639 3.34673143422e-06
238.5 -0.0302048055254 5.49030702444e-06
237.0 -0.023948513516 8.91721945998e-06
235.5 -0.0186305205807 1.43390154937e-05
234.0 -0.0235163949442 2.28279161207e-05
232.5 -0.0242101198046 3.59807537796e-05
231.0 -0.0303032130612 5.61476135117e-05
229.5 -0.0283680719136 8.67459887239e-05
228.0 -0.0198287163494 0.000132685833296
226.5 -0.0129200095319 0.000200935543648
225.0 0.00111429008192 0.000301263162942
223.5 0.012099406197 0.000447190276378
222.0 0.015099488529 0.000657197234575
220.5 0.0239783449801 0.000956216334017
219.0 0.0317701372032 0.00137744302397
217.5 0.0355057742626 0.00196448259316
216.0 0.0339126235272 0.00277382961891
214.5 0.0269404629779 0.003877648446
213.0 0.0130449706455 0.00536678428361
211.5 0.00913258623293 0.00735388613451
210.0 0.000982283204466 0.00997646579933
208.5 -0.00322560799523 0.0133996541816
207.0 -0.00497633319657 0.0178183513207
205.5 0.00335598728386 0.0234584060892
204.0 0.00617514537613 0.0305764131391
202.5 0.0113701949565 0.03945768766
201.0 0.00978763782359 0.0504119827241
199.5 0.0147879939364 0.063766558997
198.0 0.0174371933286 0.0798563103653
196.5 0.013174365021 0.0990107964542
195.0 0.00018569864539 0.12153823435
193.5 -0.0195032779363 0.147706751484
192.0 -0.0327810170618 0.177723487116
190.5 -0.0443390284232 0.211712431631
189.0 -0.0639662939849 0.249692185011
187.5 -0.0849440994821 0.291555067654
186.0 -0.092925142101 0.33704919512
184.5 -0.0873299939317 0.38576520195
183.0 -0.0652872081493 0.437129241837
181.5 -0.0597943623013 0.490403685203
180.0 -0.0617710320719 0.544696576513
178.5 -0.0659558180091 0.598980413719
177.0 -0.0458544237639 0.652120199034
175.5 -0.0267780860004 0.70291002701
174.0 -0.0123002998231 0.750116778654
172.5 -0.00541216468468 0.792528842398
171.0 0.00724408110864 0.829007248929
169.5 0.020727076407 0.858536245729
168.0 0.0345827782937 0.880270194265
166.5 0.023332151392 0.89357377459
165.0 0.0222161498553 0.898052831776
163.5 0.0263559872184 0.893573774594
162.0 0.0283488368443 0.880270194273
160.5 0.0343942756208 0.858536245746
159.0 0.0317321336062 0.829007248964
157.5 0.0301799306627 0.792528842468
156.0 0.0330639151108 0.750116778792
154.5 0.019833082875 0.702910027279
153.0 0.00695660052608 0.652120199554
151.5 0.000135521511994 0.598980414713
150.0 -0.00975054063074 0.544696578395
148.5 -0.0030224154343 0.490403688731
147.0 0.00703169016619 0.437129248384
145.5 0.0163535104083 0.38576521398
144.0 0.0378822167602 0.337049217002
142.5 0.0487992358832 0.291555107062
141.0 0.0569359536115 0.249692255279
139.5 0.0606799209701 0.211712555677
138.0 0.0562794771632 0.17772370392
136.5 0.0430381255226 0.147707126633
135.0 0.0369962853543 0.121538877037
133.5 0.034282675231 0.0990118865188
132.0 0.0354815469344 0.0798581408308
130.5 0.0305064461029 0.0637696021788
129.0 0.032983463239 0.0504169917274
127.5 0.0189885237303 0.0394658503215
126.0 0.00489802264476 0.03058958264
124.5 -0.00569266676202 0.0234794421249
123.0 -0.0150796671684 0.017851618466
121.5 -0.0243193009954 0.0134517405679
120.0 -0.0197412180338 0.0100572060281
118.5 -0.0165928707554 0.00747779796671
117.0 -0.00743293950574 0.00555505927522
115.5 0.0114778155167 0.00416087211881
114.0 0.0209988132216 0.00319564607536
112.5 0.0270765765177 0.00258645990469
111.0 0.0253620152814 0.0022854362777
109.5 0.0180770010797 0.00226856053328
108.0 0.00574531979125 0.00253508635258
106.5 0.00120001877449 0.00310760406354
105.0 0.00591178615152 0.00403278072164
103.5 0.0180439103745 0.0053827140402
102.0 0.0334443375617 0.00725677349004
100.5 0.0400705961501 0.00978373089817
99.0 0.0452936582359 0.0131239103362
97.5 0.0457683060339 0.0174710154434
96.0 0.0288442521227 0.0230532260917
94.5 0.0125915278697 0.0301331021183
93.0 0.00618423634481 0.0390057982665
91.5 0.0188124606858 0.0499950912728
90.0 0.0394981040532 0.0634467573016
88.5 0.0461625503253 0.0797189246571
87.0 0.0176566327503 0.09916916928
85.5 -0.0304016992941 0.122138321034
84.0 -0.0818553606423 0.1489312034
82.5 -0.126716294544 0.179794827135
81.0 -0.153445371158 0.214894881238
79.5 -0.15125754835 0.254291686667
78.0 -0.115797360189 0.297917068014
76.5 -0.0521293946776 0.345553820999
75.0 0.0209246260037 0.396819574165
73.5 0.0720287512412 0.451156831016
72.0 0.0911434934884 0.507830811764
70.5 0.0763441056044 0.565936382569
69.0 0.0461203085714 0.624414871078
67.5 0.0180437697665 0.682080944211
66.0 0.00785665586457 0.737659008855
64.5 0.00307838502912 0.789827844466
63.0 -0.000524854215104 0.837271454697
61.5 -0.016828020077 0.878733503118
60.0 -0.0325178783618 0.913072241737
58.5 -0.0407866983797 0.93931260498
57.0 -0.0387294456752 0.956692161885
55.5 -0.0227768182058 0.964697907509
54.0 -0.00391469756043 0.963091416776
52.5 0.0282187530985 0.951920639817
51.0 0.052735674816 0.931517524541
49.5 0.0688653199542 0.902481630918
48.0 0.0629862953978 0.865650865611
46.5 0.0461164052945 0.82206133011
45.0 0.0236448278155 0.772898966118
43.5 0.014125041444 0.719446142729
42.0 0.016496271476 0.663026529101
40.5 0.0308995070836 0.604951528383
39.0 0.0499827687959 0.546471234179
37.5 0.0606835055817 0.488732352442
36.0 0.066739938608 0.432744868649
34.5 0.0714996919806 0.379358500568
33.0 0.0690029871456 0.329249230375
31.5 0.0577569991964 0.282915519793
30.0 0.0335442640205 0.240683229809
28.5 0.012674131821 0.202717828179
27.0 -0.00662672924771 0.169042191303
25.5 -0.0101749533066 0.139558193193
24.0 -0.0175696531769 0.11407030891
22.5 -0.0167193861773 0.0923096176937
21.0 -0.0197074937638 0.0739568392583
19.5 -0.0148561879548 0.0586633401699
18.0 -0.0104592116341 0.0460693714942
16.5 0.00122857588044 0.0358191142951
15.0 0.00193052649835 0.0275723925754
13.5 0.00765663363914 0.0210131479874
12.0 9.06652159996e-05 0.0158549486582
10.5 0.00499262594397 0.0118439241142
9.0 0.000805948970405 0.00875958330983
7.5 0.0107060151147 0.00641399081842
